REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Immigrant_status
2014,2016A000248,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1691.0,True,False,False,False,False,0
2014,2016A000248,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1665.0,True,False,False,False,False,1
2014,2016A000248,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1663.0,True,False,False,False,False,0
2014,2016A000248,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1602.0,True,False,False,False,False,1
2015,2016A000248,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1627.0,True,False,False,False,False,0
2015,2016A000248,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1584.0,True,False,False,False,False,1
2015,2016A000248,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1656.0,True,False,False,False,False,0
2015,2016A000248,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1623.0,True,False,False,False,False,1
2015,2016A000248,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1639.0,True,False,False,False,False,0
2015,2016A000248,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1605.0,True,False,False,False,False,1
2015,2016A000248,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1711.0,True,False,False,False,False,0
2015,2016A000248,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1675.0,True,False,False,False,False,1
2015,2016A000248,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1617.0,True,False,False,False,False,0
2015,2016A000248,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1566.0,True,False,False,False,False,1
2016,2016A000248,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1635.0,True,False,False,False,False,0
2016,2016A000248,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1581.0,True,False,False,False,False,1
2016,2016A000248,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1604.0,True,False,False,False,False,0
2016,2016A000248,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1557.0,True,False,False,False,False,1
2016,2016A000248,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1593.0,True,False,False,False,False,0
2016,2016A000248,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1541.0,True,False,False,False,False,1
2016,2016A000248,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1639.0,True,False,False,False,False,0
2016,2016A000248,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1600.0,True,False,False,False,False,1
2016,2016A000248,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1646.0,True,False,False,False,False,0
2016,2016A000248,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1592.0,True,False,False,False,False,1
2017,2016A000248,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1606.0,True,False,False,False,False,0
2017,2016A000248,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1555.0,True,False,False,False,False,1
2017,2016A000248,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1589.0,True,False,False,False,False,0
2017,2016A000248,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1551.0,True,False,False,False,False,1
2017,2016A000248,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1569.0,True,False,False,False,False,0
2017,2016A000248,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1524.0,True,False,False,False,False,1
2017,2016A000248,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1656.0,True,False,False,False,False,0
2017,2016A000248,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1630.0,True,False,False,False,False,1
2017,2016A000248,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1611.0,True,False,False,False,False,0
2017,2016A000248,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1557.0,True,False,False,False,False,1
2018,2016A000248,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1643.0,True,False,False,False,False,0
2018,2016A000248,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1603.0,True,False,False,False,False,1
2018,2016A000248,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1651.0,True,False,False,False,False,0
2018,2016A000248,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1621.0,True,False,False,False,False,1
2018,2016A000248,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1642.0,True,False,False,False,False,0
2018,2016A000248,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1607.0,True,False,False,False,False,1
2018,2016A000248,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1679.0,True,False,False,False,False,0
2018,2016A000248,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1660.0,True,False,False,False,False,1
2018,2016A000248,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1640.0,True,False,False,False,False,0
2018,2016A000248,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1595.0,True,False,False,False,False,1
2013,2016A000259,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1582.0,False,True,False,False,False,0
2013,2016A000259,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1546.0,False,True,False,False,False,1
2013,2016A000259,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1556.0,False,True,False,False,False,0
2013,2016A000259,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1533.0,False,True,False,False,False,1
2013,2016A000259,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1526.0,False,True,False,False,False,0
2013,2016A000259,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1513.0,False,True,False,False,False,1
2013,2016A000259,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1641.0,False,True,False,False,False,0
2013,2016A000259,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1589.0,False,True,False,False,False,1
2013,2016A000259,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1594.0,False,True,False,False,False,0
2013,2016A000259,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1554.0,False,True,False,False,False,1
2014,2016A000259,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1570.0,False,True,False,False,False,0
2014,2016A000259,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1537.0,False,True,False,False,False,1
2014,2016A000259,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1559.0,False,True,False,False,False,0
2014,2016A000259,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1539.0,False,True,False,False,False,1
2014,2016A000259,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1528.0,False,True,False,False,False,0
2014,2016A000259,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1518.0,False,True,False,False,False,1
2014,2016A000259,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1648.0,False,True,False,False,False,0
2014,2016A000259,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1597.0,False,True,False,False,False,1
2014,2016A000259,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1575.0,False,True,False,False,False,0
2014,2016A000259,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1536.0,False,True,False,False,False,1
2015,2016A000259,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1594.0,False,True,False,False,False,0
2015,2016A000259,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1561.0,False,True,False,False,False,1
2015,2016A000259,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1572.0,False,True,False,False,False,0
2015,2016A000259,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1549.0,False,True,False,False,False,1
2015,2016A000259,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1544.0,False,True,False,False,False,0
2015,2016A000259,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1531.0,False,True,False,False,False,1
2015,2016A000259,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1649.0,False,True,False,False,False,0
2015,2016A000259,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1598.0,False,True,False,False,False,1
2015,2016A000259,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1605.0,False,True,False,False,False,0
2015,2016A000259,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1569.0,False,True,False,False,False,1
2016,2016A000259,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1574.0,False,True,False,False,False,0
2016,2016A000259,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1538.0,False,True,False,False,False,1
2016,2016A000259,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1553.0,False,True,False,False,False,0
2016,2016A000259,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1525.0,False,True,False,False,False,1
2016,2016A000259,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1517.0,False,True,False,False,False,0
2016,2016A000259,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1495.0,False,True,False,False,False,1
2016,2016A000259,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1649.0,False,True,False,False,False,0
2016,2016A000259,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1606.0,False,True,False,False,False,1
2016,2016A000259,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1584.0,False,True,False,False,False,0
2016,2016A000259,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1547.0,False,True,False,False,False,1
2017,2016A000259,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1551.0,False,True,False,False,False,0
2017,2016A000259,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1517.0,False,True,False,False,False,1
2017,2016A000259,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1520.0,False,True,False,False,False,0
2017,2016A000259,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1498.0,False,True,False,False,False,1
2017,2016A000259,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1478.0,False,True,False,False,False,0
2017,2016A000259,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1462.0,False,True,False,False,False,1
2017,2016A000259,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1634.0,False,True,False,False,False,0
2017,2016A000259,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1598.0,False,True,False,False,False,1
2017,2016A000259,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1567.0,False,True,False,False,False,0
2017,2016A000259,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1529.0,False,True,False,False,False,1
2018,2016A000259,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1597.0,False,True,False,False,False,0
2018,2016A000259,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1563.0,False,True,False,False,False,1
2018,2016A000259,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1573.0,False,True,False,False,False,0
2018,2016A000259,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1553.0,False,True,False,False,False,1
2018,2016A000259,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1543.0,False,True,False,False,False,0
2018,2016A000259,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1526.0,False,True,False,False,False,1
2018,2016A000259,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1656.0,False,True,False,False,False,0
2018,2016A000259,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1628.0,False,True,False,False,False,1
2018,2016A000259,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1609.0,False,True,False,False,False,0
2018,2016A000259,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1569.0,False,True,False,False,False,1
2013,2016A000212,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1622.0,False,False,True,False,False,0
2013,2016A000212,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1600.0,False,False,True,False,False,1
2013,2016A000212,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1616.0,False,False,True,False,False,0
2013,2016A000212,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1597.0,False,False,True,False,False,1
2013,2016A000212,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1598.0,False,False,True,False,False,0
2013,2016A000212,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1574.0,False,False,True,False,False,1
2013,2016A000212,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1702.0,False,False,True,False,False,0
2013,2016A000212,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1696.0,False,False,True,False,False,1
2013,2016A000212,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1624.0,False,False,True,False,False,0
2013,2016A000212,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1601.0,False,False,True,False,False,1
2014,2016A000212,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1679.0,False,False,True,False,False,0
2014,2016A000212,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1625.0,False,False,True,False,False,1
2014,2016A000212,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1589.0,False,False,True,False,False,0
2014,2016A000212,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1578.0,False,False,True,False,False,1
2014,2016A000212,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1576.0,False,False,True,False,False,0
2014,2016A000212,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1562.0,False,False,True,False,False,1
2014,2016A000212,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1651.0,False,False,True,False,False,0
2014,2016A000212,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1649.0,False,False,True,False,False,1
2014,2016A000212,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1702.0,False,False,True,False,False,0
2014,2016A000212,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1642.0,False,False,True,False,False,1
2015,2016A000212,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1682.0,False,False,True,False,False,0
2015,2016A000212,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1627.0,False,False,True,False,False,1
2015,2016A000212,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1626.0,False,False,True,False,False,0
2015,2016A000212,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1622.0,False,False,True,False,False,1
2015,2016A000212,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1607.0,False,False,True,False,False,0
2015,2016A000212,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1604.0,False,False,True,False,False,1
2015,2016A000212,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1696.0,False,False,True,False,False,0
2015,2016A000212,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1694.0,False,False,True,False,False,1
2015,2016A000212,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1697.0,False,False,True,False,False,0
2015,2016A000212,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1628.0,False,False,True,False,False,1
2016,2016A000212,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1727.0,False,False,True,False,False,0
2016,2016A000212,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1663.0,False,False,True,False,False,1
2016,2016A000212,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1576.0,False,False,True,False,False,0
2016,2016A000212,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1574.0,False,False,True,False,False,1
2016,2016A000212,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1561.0,False,False,True,False,False,0
2016,2016A000212,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1557.0,False,False,True,False,False,1
2016,2016A000212,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1634.0,False,False,True,False,False,0
2016,2016A000212,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1637.0,False,False,True,False,False,1
2016,2016A000212,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1765.0,False,False,True,False,False,0
2016,2016A000212,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1699.0,False,False,True,False,False,1
2017,2016A000212,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1640.0,False,False,True,False,False,0
2017,2016A000212,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1599.0,False,False,True,False,False,1
2017,2016A000212,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1552.0,False,False,True,False,False,0
2017,2016A000212,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1560.0,False,False,True,False,False,1
2017,2016A000212,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1531.0,False,False,True,False,False,0
2017,2016A000212,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1538.0,False,False,True,False,False,1
2017,2016A000212,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1631.0,False,False,True,False,False,0
2017,2016A000212,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1647.0,False,False,True,False,False,1
2017,2016A000212,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1662.0,False,False,True,False,False,0
2017,2016A000212,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1614.0,False,False,True,False,False,1
2018,2016A000212,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1646.0,False,False,True,False,False,0
2018,2016A000212,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1626.0,False,False,True,False,False,1
2018,2016A000212,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1582.0,False,False,True,False,False,0
2018,2016A000212,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1590.0,False,False,True,False,False,1
2018,2016A000212,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1562.0,False,False,True,False,False,0
2018,2016A000212,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1569.0,False,False,True,False,False,1
2018,2016A000212,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1669.0,False,False,True,False,False,0
2018,2016A000212,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1678.0,False,False,True,False,False,1
2018,2016A000212,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1662.0,False,False,True,False,False,0
2018,2016A000212,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1639.0,False,False,True,False,False,1
2013,2016A000235,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1594.0,False,False,False,True,False,0
2013,2016A000235,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1580.0,False,False,False,True,False,1
2013,2016A000235,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1620.0,False,False,False,True,False,0
2013,2016A000235,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1594.0,False,False,False,True,False,1
2013,2016A000235,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1590.0,False,False,False,True,False,0
2013,2016A000235,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1575.0,False,False,False,True,False,1
2013,2016A000235,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1707.0,False,False,False,True,False,0
2013,2016A000235,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1651.0,False,False,False,True,False,1
2013,2016A000235,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1580.0,False,False,False,True,False,0
2013,2016A000235,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1571.0,False,False,False,True,False,1
2014,2016A000235,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1589.0,False,False,False,True,False,0
2014,2016A000235,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1576.0,False,False,False,True,False,1
2014,2016A000235,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1611.0,False,False,False,True,False,0
2014,2016A000235,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1583.0,False,False,False,True,False,1
2014,2016A000235,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1586.0,False,False,False,True,False,0
2014,2016A000235,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1568.0,False,False,False,True,False,1
2014,2016A000235,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1688.0,False,False,False,True,False,0
2014,2016A000235,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1626.0,False,False,False,True,False,1
2014,2016A000235,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1576.0,False,False,False,True,False,0
2014,2016A000235,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1572.0,False,False,False,True,False,1
2015,2016A000235,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1598.0,False,False,False,True,False,0
2015,2016A000235,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1586.0,False,False,False,True,False,1
2015,2016A000235,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1601.0,False,False,False,True,False,0
2015,2016A000235,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1579.0,False,False,False,True,False,1
2015,2016A000235,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1563.0,False,False,False,True,False,0
2015,2016A000235,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1553.0,False,False,False,True,False,1
2015,2016A000235,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1713.0,False,False,False,True,False,0
2015,2016A000235,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1653.0,False,False,False,True,False,1
2015,2016A000235,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1595.0,False,False,False,True,False,0
2015,2016A000235,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1591.0,False,False,False,True,False,1
2016,2016A000235,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1599.0,False,False,False,True,False,0
2016,2016A000235,Total non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1586.0,False,False,False,True,False,1
2016,2016A000235,Total non-profit institutions excluding governments,Immigrant employees,Average annual hours worked,Hours,units,1596.0,False,False,False,True,False,0
2016,2016A000235,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual hours worked,Hours,units,1573.0,False,False,False,True,False,1
2016,2016A000235,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual hours worked,Hours,units,1558.0,False,False,False,True,False,0
2016,2016A000235,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual hours worked,Hours,units,1547.0,False,False,False,True,False,1
2016,2016A000235,Business non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1706.0,False,False,False,True,False,0
2016,2016A000235,Business non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1651.0,False,False,False,True,False,1
2016,2016A000235,Government non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1601.0,False,False,False,True,False,0
2016,2016A000235,Government non-profit institutions,Non-immigrant employees,Average annual hours worked,Hours,units,1595.0,False,False,False,True,False,1
2017,2016A000235,Total non-profit institutions,Immigrant employees,Average annual hours worked,Hours,units,1599.0,False,False,False,True,False,0
