REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Age_group
2014,2016A000248,Non-profit institutions serving households (community organizations),25 to 34 years,Wages and salaries,Dollars,millions,445.0,True,False,False,False,False,30
2014,2016A000248,Non-profit institutions serving households (community organizations),35 to 44 years,Wages and salaries,Dollars,millions,515.0,True,False,False,False,False,40
2014,2016A000248,Non-profit institutions serving households (community organizations),45 to 54 years,Wages and salaries,Dollars,millions,565.0,True,False,False,False,False,50
2014,2016A000248,Non-profit institutions serving households (community organizations),55 to 64 years,Wages and salaries,Dollars,millions,493.0,True,False,False,False,False,60
2014,2016A000248,Non-profit institutions serving households (community organizations),65 years old and over,Wages and salaries,Dollars,millions,113.0,True,False,False,False,False,70
2014,2016A000248,Business non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,63.0,True,False,False,False,False,20
2014,2016A000248,Business non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,228.0,True,False,False,False,False,30
2014,2016A000248,Business non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,252.0,True,False,False,False,False,40
2014,2016A000248,Business non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,276.0,True,False,False,False,False,50
2014,2016A000248,Business non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,225.0,True,False,False,False,False,60
2014,2016A000248,Business non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,43.0,True,False,False,False,False,70
2014,2016A000248,Government non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,360.0,True,False,False,False,False,20
2014,2016A000248,Government non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,1962.0,True,False,False,False,False,30
2014,2016A000248,Government non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,2264.0,True,False,False,False,False,40
2014,2016A000248,Government non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,2586.0,True,False,False,False,False,50
2014,2016A000248,Government non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,2060.0,True,False,False,False,False,60
2014,2016A000248,Government non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,464.0,True,False,False,False,False,70
2015,2016A000248,Total non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,533.0,True,False,False,False,False,20
2015,2016A000248,Total non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,2766.0,True,False,False,False,False,30
2015,2016A000248,Total non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,3175.0,True,False,False,False,False,40
2015,2016A000248,Total non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,3514.0,True,False,False,False,False,50
2015,2016A000248,Total non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,2924.0,True,False,False,False,False,60
2015,2016A000248,Total non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,679.0,True,False,False,False,False,70
2015,2016A000248,Total non-profit institutions excluding governments,15 to 24 years,Wages and salaries,Dollars,millions,174.0,True,False,False,False,False,20
2015,2016A000248,Total non-profit institutions excluding governments,25 to 34 years,Wages and salaries,Dollars,millions,704.0,True,False,False,False,False,30
2015,2016A000248,Total non-profit institutions excluding governments,35 to 44 years,Wages and salaries,Dollars,millions,801.0,True,False,False,False,False,40
2015,2016A000248,Total non-profit institutions excluding governments,45 to 54 years,Wages and salaries,Dollars,millions,851.0,True,False,False,False,False,50
2015,2016A000248,Total non-profit institutions excluding governments,55 to 64 years,Wages and salaries,Dollars,millions,746.0,True,False,False,False,False,60
2015,2016A000248,Total non-profit institutions excluding governments,65 years old and over,Wages and salaries,Dollars,millions,167.0,True,False,False,False,False,70
2015,2016A000248,Non-profit institutions serving households (community organizations),15 to 24 years,Wages and salaries,Dollars,millions,110.0,True,False,False,False,False,20
2015,2016A000248,Non-profit institutions serving households (community organizations),25 to 34 years,Wages and salaries,Dollars,millions,470.0,True,False,False,False,False,30
2015,2016A000248,Non-profit institutions serving households (community organizations),35 to 44 years,Wages and salaries,Dollars,millions,541.0,True,False,False,False,False,40
2015,2016A000248,Non-profit institutions serving households (community organizations),45 to 54 years,Wages and salaries,Dollars,millions,574.0,True,False,False,False,False,50
2015,2016A000248,Non-profit institutions serving households (community organizations),55 to 64 years,Wages and salaries,Dollars,millions,516.0,True,False,False,False,False,60
2015,2016A000248,Non-profit institutions serving households (community organizations),65 years old and over,Wages and salaries,Dollars,millions,123.0,True,False,False,False,False,70
2015,2016A000248,Business non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,64.0,True,False,False,False,False,20
2015,2016A000248,Business non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,234.0,True,False,False,False,False,30
2015,2016A000248,Business non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,260.0,True,False,False,False,False,40
2015,2016A000248,Business non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,277.0,True,False,False,False,False,50
2015,2016A000248,Business non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,230.0,True,False,False,False,False,60
2015,2016A000248,Business non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,45.0,True,False,False,False,False,70
2015,2016A000248,Government non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,360.0,True,False,False,False,False,20
2015,2016A000248,Government non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,2061.0,True,False,False,False,False,30
2015,2016A000248,Government non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,2374.0,True,False,False,False,False,40
2015,2016A000248,Government non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,2662.0,True,False,False,False,False,50
2015,2016A000248,Government non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,2178.0,True,False,False,False,False,60
2015,2016A000248,Government non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,512.0,True,False,False,False,False,70
2016,2016A000248,Total non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,527.0,True,False,False,False,False,20
2016,2016A000248,Total non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,2784.0,True,False,False,False,False,30
2016,2016A000248,Total non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,3297.0,True,False,False,False,False,40
2016,2016A000248,Total non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,3558.0,True,False,False,False,False,50
2016,2016A000248,Total non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,2943.0,True,False,False,False,False,60
2016,2016A000248,Total non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,703.0,True,False,False,False,False,70
2016,2016A000248,Total non-profit institutions excluding governments,15 to 24 years,Wages and salaries,Dollars,millions,179.0,True,False,False,False,False,20
2016,2016A000248,Total non-profit institutions excluding governments,25 to 34 years,Wages and salaries,Dollars,millions,690.0,True,False,False,False,False,30
2016,2016A000248,Total non-profit institutions excluding governments,35 to 44 years,Wages and salaries,Dollars,millions,806.0,True,False,False,False,False,40
2016,2016A000248,Total non-profit institutions excluding governments,45 to 54 years,Wages and salaries,Dollars,millions,833.0,True,False,False,False,False,50
2016,2016A000248,Total non-profit institutions excluding governments,55 to 64 years,Wages and salaries,Dollars,millions,724.0,True,False,False,False,False,60
2016,2016A000248,Total non-profit institutions excluding governments,65 years old and over,Wages and salaries,Dollars,millions,177.0,True,False,False,False,False,70
2016,2016A000248,Non-profit institutions serving households (community organizations),15 to 24 years,Wages and salaries,Dollars,millions,119.0,True,False,False,False,False,20
2016,2016A000248,Non-profit institutions serving households (community organizations),25 to 34 years,Wages and salaries,Dollars,millions,469.0,True,False,False,False,False,30
2016,2016A000248,Non-profit institutions serving households (community organizations),35 to 44 years,Wages and salaries,Dollars,millions,552.0,True,False,False,False,False,40
2016,2016A000248,Non-profit institutions serving households (community organizations),45 to 54 years,Wages and salaries,Dollars,millions,571.0,True,False,False,False,False,50
2016,2016A000248,Non-profit institutions serving households (community organizations),55 to 64 years,Wages and salaries,Dollars,millions,507.0,True,False,False,False,False,60
2016,2016A000248,Non-profit institutions serving households (community organizations),65 years old and over,Wages and salaries,Dollars,millions,131.0,True,False,False,False,False,70
2016,2016A000248,Business non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,60.0,True,False,False,False,False,20
2016,2016A000248,Business non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,221.0,True,False,False,False,False,30
2016,2016A000248,Business non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,254.0,True,False,False,False,False,40
2016,2016A000248,Business non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,263.0,True,False,False,False,False,50
2016,2016A000248,Business non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,217.0,True,False,False,False,False,60
2016,2016A000248,Business non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,46.0,True,False,False,False,False,70
2016,2016A000248,Government non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,348.0,True,False,False,False,False,20
2016,2016A000248,Government non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,2093.0,True,False,False,False,False,30
2016,2016A000248,Government non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,2491.0,True,False,False,False,False,40
2016,2016A000248,Government non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,2724.0,True,False,False,False,False,50
2016,2016A000248,Government non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,2219.0,True,False,False,False,False,60
2016,2016A000248,Government non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,527.0,True,False,False,False,False,70
2017,2016A000248,Total non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,517.0,True,False,False,False,False,20
2017,2016A000248,Total non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,2828.0,True,False,False,False,False,30
2017,2016A000248,Total non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,3448.0,True,False,False,False,False,40
2017,2016A000248,Total non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,3639.0,True,False,False,False,False,50
2017,2016A000248,Total non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,2992.0,True,False,False,False,False,60
2017,2016A000248,Total non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,724.0,True,False,False,False,False,70
2017,2016A000248,Total non-profit institutions excluding governments,15 to 24 years,Wages and salaries,Dollars,millions,173.0,True,False,False,False,False,20
2017,2016A000248,Total non-profit institutions excluding governments,25 to 34 years,Wages and salaries,Dollars,millions,696.0,True,False,False,False,False,30
2017,2016A000248,Total non-profit institutions excluding governments,35 to 44 years,Wages and salaries,Dollars,millions,837.0,True,False,False,False,False,40
2017,2016A000248,Total non-profit institutions excluding governments,45 to 54 years,Wages and salaries,Dollars,millions,851.0,True,False,False,False,False,50
2017,2016A000248,Total non-profit institutions excluding governments,55 to 64 years,Wages and salaries,Dollars,millions,731.0,True,False,False,False,False,60
2017,2016A000248,Total non-profit institutions excluding governments,65 years old and over,Wages and salaries,Dollars,millions,181.0,True,False,False,False,False,70
2017,2016A000248,Non-profit institutions serving households (community organizations),15 to 24 years,Wages and salaries,Dollars,millions,119.0,True,False,False,False,False,20
2017,2016A000248,Non-profit institutions serving households (community organizations),25 to 34 years,Wages and salaries,Dollars,millions,486.0,True,False,False,False,False,30
2017,2016A000248,Non-profit institutions serving households (community organizations),35 to 44 years,Wages and salaries,Dollars,millions,584.0,True,False,False,False,False,40
2017,2016A000248,Non-profit institutions serving households (community organizations),45 to 54 years,Wages and salaries,Dollars,millions,595.0,True,False,False,False,False,50
2017,2016A000248,Non-profit institutions serving households (community organizations),55 to 64 years,Wages and salaries,Dollars,millions,518.0,True,False,False,False,False,60
2017,2016A000248,Non-profit institutions serving households (community organizations),65 years old and over,Wages and salaries,Dollars,millions,135.0,True,False,False,False,False,70
2017,2016A000248,Business non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,53.0,True,False,False,False,False,20
2017,2016A000248,Business non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,210.0,True,False,False,False,False,30
2017,2016A000248,Business non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,252.0,True,False,False,False,False,40
2017,2016A000248,Business non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,256.0,True,False,False,False,False,50
2017,2016A000248,Business non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,213.0,True,False,False,False,False,60
2017,2016A000248,Business non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,47.0,True,False,False,False,False,70
2017,2016A000248,Government non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,344.0,True,False,False,False,False,20
2017,2016A000248,Government non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,2132.0,True,False,False,False,False,30
2017,2016A000248,Government non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,2611.0,True,False,False,False,False,40
2017,2016A000248,Government non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,2788.0,True,False,False,False,False,50
2017,2016A000248,Government non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,2262.0,True,False,False,False,False,60
2017,2016A000248,Government non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,543.0,True,False,False,False,False,70
2018,2016A000248,Total non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,508.0,True,False,False,False,False,20
2018,2016A000248,Total non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,2899.0,True,False,False,False,False,30
2018,2016A000248,Total non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,3641.0,True,False,False,False,False,40
2018,2016A000248,Total non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,3761.0,True,False,False,False,False,50
2018,2016A000248,Total non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,3070.0,True,False,False,False,False,60
2018,2016A000248,Total non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,756.0,True,False,False,False,False,70
2018,2016A000248,Total non-profit institutions excluding governments,15 to 24 years,Wages and salaries,Dollars,millions,168.0,True,False,False,False,False,20
2018,2016A000248,Total non-profit institutions excluding governments,25 to 34 years,Wages and salaries,Dollars,millions,711.0,True,False,False,False,False,30
2018,2016A000248,Total non-profit institutions excluding governments,35 to 44 years,Wages and salaries,Dollars,millions,886.0,True,False,False,False,False,40
2018,2016A000248,Total non-profit institutions excluding governments,45 to 54 years,Wages and salaries,Dollars,millions,888.0,True,False,False,False,False,50
2018,2016A000248,Total non-profit institutions excluding governments,55 to 64 years,Wages and salaries,Dollars,millions,752.0,True,False,False,False,False,60
2018,2016A000248,Total non-profit institutions excluding governments,65 years old and over,Wages and salaries,Dollars,millions,193.0,True,False,False,False,False,70
2018,2016A000248,Non-profit institutions serving households (community organizations),15 to 24 years,Wages and salaries,Dollars,millions,117.0,True,False,False,False,False,20
2018,2016A000248,Non-profit institutions serving households (community organizations),25 to 34 years,Wages and salaries,Dollars,millions,499.0,True,False,False,False,False,30
2018,2016A000248,Non-profit institutions serving households (community organizations),35 to 44 years,Wages and salaries,Dollars,millions,620.0,True,False,False,False,False,40
2018,2016A000248,Non-profit institutions serving households (community organizations),45 to 54 years,Wages and salaries,Dollars,millions,624.0,True,False,False,False,False,50
2018,2016A000248,Non-profit institutions serving households (community organizations),55 to 64 years,Wages and salaries,Dollars,millions,534.0,True,False,False,False,False,60
2018,2016A000248,Non-profit institutions serving households (community organizations),65 years old and over,Wages and salaries,Dollars,millions,143.0,True,False,False,False,False,70
2018,2016A000248,Business non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,51.0,True,False,False,False,False,20
2018,2016A000248,Business non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,212.0,True,False,False,False,False,30
2018,2016A000248,Business non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,266.0,True,False,False,False,False,40
2018,2016A000248,Business non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,264.0,True,False,False,False,False,50
2018,2016A000248,Business non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,218.0,True,False,False,False,False,60
2018,2016A000248,Business non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,50.0,True,False,False,False,False,70
2018,2016A000248,Government non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,340.0,True,False,False,False,False,20
2018,2016A000248,Government non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,2188.0,True,False,False,False,False,30
2018,2016A000248,Government non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,2755.0,True,False,False,False,False,40
2018,2016A000248,Government non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,2873.0,True,False,False,False,False,50
2018,2016A000248,Government non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,2318.0,True,False,False,False,False,60
2018,2016A000248,Government non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,563.0,True,False,False,False,False,70
2013,2016A000259,Total non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,369.0,False,True,False,False,False,20
2013,2016A000259,Total non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,2102.0,False,True,False,False,False,30
2013,2016A000259,Total non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,2949.0,False,True,False,False,False,40
2013,2016A000259,Total non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,3799.0,False,True,False,False,False,50
2013,2016A000259,Total non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,3074.0,False,True,False,False,False,60
2013,2016A000259,Total non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,624.0,False,True,False,False,False,70
2013,2016A000259,Total non-profit institutions excluding governments,15 to 24 years,Wages and salaries,Dollars,millions,137.0,False,True,False,False,False,20
2013,2016A000259,Total non-profit institutions excluding governments,25 to 34 years,Wages and salaries,Dollars,millions,615.0,False,True,False,False,False,30
2013,2016A000259,Total non-profit institutions excluding governments,35 to 44 years,Wages and salaries,Dollars,millions,843.0,False,True,False,False,False,40
2013,2016A000259,Total non-profit institutions excluding governments,45 to 54 years,Wages and salaries,Dollars,millions,1043.0,False,True,False,False,False,50
2013,2016A000259,Total non-profit institutions excluding governments,55 to 64 years,Wages and salaries,Dollars,millions,881.0,False,True,False,False,False,60
2013,2016A000259,Total non-profit institutions excluding governments,65 years old and over,Wages and salaries,Dollars,millions,193.0,False,True,False,False,False,70
2013,2016A000259,Non-profit institutions serving households (community organizations),15 to 24 years,Wages and salaries,Dollars,millions,89.0,False,True,False,False,False,20
2013,2016A000259,Non-profit institutions serving households (community organizations),25 to 34 years,Wages and salaries,Dollars,millions,432.0,False,True,False,False,False,30
2013,2016A000259,Non-profit institutions serving households (community organizations),35 to 44 years,Wages and salaries,Dollars,millions,595.0,False,True,False,False,False,40
2013,2016A000259,Non-profit institutions serving households (community organizations),45 to 54 years,Wages and salaries,Dollars,millions,739.0,False,True,False,False,False,50
2013,2016A000259,Non-profit institutions serving households (community organizations),55 to 64 years,Wages and salaries,Dollars,millions,638.0,False,True,False,False,False,60
2013,2016A000259,Non-profit institutions serving households (community organizations),65 years old and over,Wages and salaries,Dollars,millions,143.0,False,True,False,False,False,70
2013,2016A000259,Business non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,48.0,False,True,False,False,False,20
2013,2016A000259,Business non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,183.0,False,True,False,False,False,30
2013,2016A000259,Business non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,248.0,False,True,False,False,False,40
2013,2016A000259,Business non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,304.0,False,True,False,False,False,50
2013,2016A000259,Business non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,243.0,False,True,False,False,False,60
2013,2016A000259,Business non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,50.0,False,True,False,False,False,70
2013,2016A000259,Government non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,231.0,False,True,False,False,False,20
2013,2016A000259,Government non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,1487.0,False,True,False,False,False,30
2013,2016A000259,Government non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,2106.0,False,True,False,False,False,40
2013,2016A000259,Government non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,2756.0,False,True,False,False,False,50
2013,2016A000259,Government non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,2193.0,False,True,False,False,False,60
2013,2016A000259,Government non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,431.0,False,True,False,False,False,70
2014,2016A000259,Total non-profit institutions,15 to 24 years,Wages and salaries,Dollars,millions,396.0,False,True,False,False,False,20
2014,2016A000259,Total non-profit institutions,25 to 34 years,Wages and salaries,Dollars,millions,2180.0,False,True,False,False,False,30
2014,2016A000259,Total non-profit institutions,35 to 44 years,Wages and salaries,Dollars,millions,3004.0,False,True,False,False,False,40
2014,2016A000259,Total non-profit institutions,45 to 54 years,Wages and salaries,Dollars,millions,3815.0,False,True,False,False,False,50
2014,2016A000259,Total non-profit institutions,55 to 64 years,Wages and salaries,Dollars,millions,3175.0,False,True,False,False,False,60
2014,2016A000259,Total non-profit institutions,65 years old and over,Wages and salaries,Dollars,millions,694.0,False,True,False,False,False,70
2014,2016A000259,Total non-profit institutions excluding governments,15 to 24 years,Wages and salaries,Dollars,millions,142.0,False,True,False,False,False,20
2014,2016A000259,Total non-profit institutions excluding governments,25 to 34 years,Wages and salaries,Dollars,millions,634.0,False,True,False,False,False,30
2014,2016A000259,Total non-profit institutions excluding governments,35 to 44 years,Wages and salaries,Dollars,millions,861.0,False,True,False,False,False,40
2014,2016A000259,Total non-profit institutions excluding governments,45 to 54 years,Wages and salaries,Dollars,millions,1053.0,False,True,False,False,False,50
2014,2016A000259,Total non-profit institutions excluding governments,55 to 64 years,Wages and salaries,Dollars,millions,902.0,False,True,False,False,False,60
2014,2016A000259,Total non-profit institutions excluding governments,65 years old and over,Wages and salaries,Dollars,millions,215.0,False,True,False,False,False,70
2014,2016A000259,Non-profit institutions serving households (community organizations),15 to 24 years,Wages and salaries,Dollars,millions,92.0,False,True,False,False,False,20
2014,2016A000259,Non-profit institutions serving households (community organizations),25 to 34 years,Wages and salaries,Dollars,millions,444.0,False,True,False,False,False,30
