REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Age_group
2013,2016A000248,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual hours worked,Hours,units,1854.0,True,False,False,False,False,50
2013,2016A000248,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual hours worked,Hours,units,1778.0,True,False,False,False,False,60
2013,2016A000248,Non-profit institutions serving households (community organizations),65 years old and over,Average annual hours worked,Hours,units,1223.0,True,False,False,False,False,70
2013,2016A000248,Business non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,1009.0,True,False,False,False,False,20
2013,2016A000248,Business non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1816.0,True,False,False,False,False,30
2013,2016A000248,Business non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1902.0,True,False,False,False,False,40
2013,2016A000248,Business non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1943.0,True,False,False,False,False,50
2013,2016A000248,Business non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1847.0,True,False,False,False,False,60
2013,2016A000248,Business non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1273.0,True,False,False,False,False,70
2013,2016A000248,Government non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,1108.0,True,False,False,False,False,20
2013,2016A000248,Government non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1611.0,True,False,False,False,False,30
2013,2016A000248,Government non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1736.0,True,False,False,False,False,40
2013,2016A000248,Government non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1841.0,True,False,False,False,False,50
2013,2016A000248,Government non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1743.0,True,False,False,False,False,60
2013,2016A000248,Government non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1268.0,True,False,False,False,False,70
2014,2016A000248,Total non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,1034.0,True,False,False,False,False,20
2014,2016A000248,Total non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1616.0,True,False,False,False,False,30
2014,2016A000248,Total non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1735.0,True,False,False,False,False,40
2014,2016A000248,Total non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1839.0,True,False,False,False,False,50
2014,2016A000248,Total non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1735.0,True,False,False,False,False,60
2014,2016A000248,Total non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1212.0,True,False,False,False,False,70
2014,2016A000248,Total non-profit institutions excluding governments,15 to 24 years,Average annual hours worked,Hours,units,973.0,True,False,False,False,False,20
2014,2016A000248,Total non-profit institutions excluding governments,25 to 34 years,Average annual hours worked,Hours,units,1706.0,True,False,False,False,False,30
2014,2016A000248,Total non-profit institutions excluding governments,35 to 44 years,Average annual hours worked,Hours,units,1792.0,True,False,False,False,False,40
2014,2016A000248,Total non-profit institutions excluding governments,45 to 54 years,Average annual hours worked,Hours,units,1861.0,True,False,False,False,False,50
2014,2016A000248,Total non-profit institutions excluding governments,55 to 64 years,Average annual hours worked,Hours,units,1776.0,True,False,False,False,False,60
2014,2016A000248,Total non-profit institutions excluding governments,65 years old and over,Average annual hours worked,Hours,units,1216.0,True,False,False,False,False,70
2014,2016A000248,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual hours worked,Hours,units,973.0,True,False,False,False,False,20
2014,2016A000248,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual hours worked,Hours,units,1675.0,True,False,False,False,False,30
2014,2016A000248,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual hours worked,Hours,units,1760.0,True,False,False,False,False,40
2014,2016A000248,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual hours worked,Hours,units,1839.0,True,False,False,False,False,50
2014,2016A000248,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual hours worked,Hours,units,1757.0,True,False,False,False,False,60
2014,2016A000248,Non-profit institutions serving households (community organizations),65 years old and over,Average annual hours worked,Hours,units,1204.0,True,False,False,False,False,70
2014,2016A000248,Business non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,973.0,True,False,False,False,False,20
2014,2016A000248,Business non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1791.0,True,False,False,False,False,30
2014,2016A000248,Business non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1890.0,True,False,False,False,False,40
2014,2016A000248,Business non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1930.0,True,False,False,False,False,50
2014,2016A000248,Business non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1838.0,True,False,False,False,False,60
2014,2016A000248,Business non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1260.0,True,False,False,False,False,70
2014,2016A000248,Government non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,1074.0,True,False,False,False,False,20
2014,2016A000248,Government non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1581.0,True,False,False,False,False,30
2014,2016A000248,Government non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1713.0,True,False,False,False,False,40
2014,2016A000248,Government non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1830.0,True,False,False,False,False,50
2014,2016A000248,Government non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1718.0,True,False,False,False,False,60
2014,2016A000248,Government non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1210.0,True,False,False,False,False,70
2015,2016A000248,Total non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,1002.0,True,False,False,False,False,20
2015,2016A000248,Total non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1589.0,True,False,False,False,False,30
2015,2016A000248,Total non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1710.0,True,False,False,False,False,40
2015,2016A000248,Total non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1816.0,True,False,False,False,False,50
2015,2016A000248,Total non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1711.0,True,False,False,False,False,60
2015,2016A000248,Total non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1199.0,True,False,False,False,False,70
2015,2016A000248,Total non-profit institutions excluding governments,15 to 24 years,Average annual hours worked,Hours,units,956.0,True,False,False,False,False,20
2015,2016A000248,Total non-profit institutions excluding governments,25 to 34 years,Average annual hours worked,Hours,units,1703.0,True,False,False,False,False,30
2015,2016A000248,Total non-profit institutions excluding governments,35 to 44 years,Average annual hours worked,Hours,units,1800.0,True,False,False,False,False,40
2015,2016A000248,Total non-profit institutions excluding governments,45 to 54 years,Average annual hours worked,Hours,units,1874.0,True,False,False,False,False,50
2015,2016A000248,Total non-profit institutions excluding governments,55 to 64 years,Average annual hours worked,Hours,units,1788.0,True,False,False,False,False,60
2015,2016A000248,Total non-profit institutions excluding governments,65 years old and over,Average annual hours worked,Hours,units,1244.0,True,False,False,False,False,70
2015,2016A000248,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual hours worked,Hours,units,955.0,True,False,False,False,False,20
2015,2016A000248,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual hours worked,Hours,units,1664.0,True,False,False,False,False,30
2015,2016A000248,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual hours worked,Hours,units,1760.0,True,False,False,False,False,40
2015,2016A000248,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual hours worked,Hours,units,1846.0,True,False,False,False,False,50
2015,2016A000248,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual hours worked,Hours,units,1766.0,True,False,False,False,False,60
2015,2016A000248,Non-profit institutions serving households (community organizations),65 years old and over,Average annual hours worked,Hours,units,1233.0,True,False,False,False,False,70
2015,2016A000248,Business non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,959.0,True,False,False,False,False,20
2015,2016A000248,Business non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1813.0,True,False,False,False,False,30
2015,2016A000248,Business non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1925.0,True,False,False,False,False,40
2015,2016A000248,Business non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1958.0,True,False,False,False,False,50
2015,2016A000248,Business non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1860.0,True,False,False,False,False,60
2015,2016A000248,Business non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1285.0,True,False,False,False,False,70
2015,2016A000248,Government non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,1033.0,True,False,False,False,False,20
2015,2016A000248,Government non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1544.0,True,False,False,False,False,30
2015,2016A000248,Government non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1674.0,True,False,False,False,False,40
2015,2016A000248,Government non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1794.0,True,False,False,False,False,50
2015,2016A000248,Government non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1679.0,True,False,False,False,False,60
2015,2016A000248,Government non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1178.0,True,False,False,False,False,70
2016,2016A000248,Total non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,988.0,True,False,False,False,False,20
2016,2016A000248,Total non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1588.0,True,False,False,False,False,30
2016,2016A000248,Total non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1713.0,True,False,False,False,False,40
2016,2016A000248,Total non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1820.0,True,False,False,False,False,50
2016,2016A000248,Total non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1712.0,True,False,False,False,False,60
2016,2016A000248,Total non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1200.0,True,False,False,False,False,70
2016,2016A000248,Total non-profit institutions excluding governments,15 to 24 years,Average annual hours worked,Hours,units,921.0,True,False,False,False,False,20
2016,2016A000248,Total non-profit institutions excluding governments,25 to 34 years,Average annual hours worked,Hours,units,1654.0,True,False,False,False,False,30
2016,2016A000248,Total non-profit institutions excluding governments,35 to 44 years,Average annual hours worked,Hours,units,1744.0,True,False,False,False,False,40
2016,2016A000248,Total non-profit institutions excluding governments,45 to 54 years,Average annual hours worked,Hours,units,1815.0,True,False,False,False,False,50
2016,2016A000248,Total non-profit institutions excluding governments,55 to 64 years,Average annual hours worked,Hours,units,1714.0,True,False,False,False,False,60
2016,2016A000248,Total non-profit institutions excluding governments,65 years old and over,Average annual hours worked,Hours,units,1177.0,True,False,False,False,False,70
2016,2016A000248,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual hours worked,Hours,units,921.0,True,False,False,False,False,20
2016,2016A000248,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual hours worked,Hours,units,1619.0,True,False,False,False,False,30
2016,2016A000248,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual hours worked,Hours,units,1711.0,True,False,False,False,False,40
2016,2016A000248,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual hours worked,Hours,units,1793.0,True,False,False,False,False,50
2016,2016A000248,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual hours worked,Hours,units,1697.0,True,False,False,False,False,60
2016,2016A000248,Non-profit institutions serving households (community organizations),65 years old and over,Average annual hours worked,Hours,units,1170.0,True,False,False,False,False,70
2016,2016A000248,Business non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,921.0,True,False,False,False,False,20
2016,2016A000248,Business non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1747.0,True,False,False,False,False,30
2016,2016A000248,Business non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1845.0,True,False,False,False,False,40
2016,2016A000248,Business non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1880.0,True,False,False,False,False,50
2016,2016A000248,Business non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1768.0,True,False,False,False,False,60
2016,2016A000248,Business non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1201.0,True,False,False,False,False,70
2016,2016A000248,Government non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,1038.0,True,False,False,False,False,20
2016,2016A000248,Government non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1563.0,True,False,False,False,False,30
2016,2016A000248,Government non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1700.0,True,False,False,False,False,40
2016,2016A000248,Government non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1822.0,True,False,False,False,False,50
2016,2016A000248,Government non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1711.0,True,False,False,False,False,60
2016,2016A000248,Government non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1212.0,True,False,False,False,False,70
2017,2016A000248,Total non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,970.0,True,False,False,False,False,20
2017,2016A000248,Total non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1555.0,True,False,False,False,False,30
2017,2016A000248,Total non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1686.0,True,False,False,False,False,40
2017,2016A000248,Total non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1790.0,True,False,False,False,False,50
2017,2016A000248,Total non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1680.0,True,False,False,False,False,60
2017,2016A000248,Total non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1170.0,True,False,False,False,False,70
2017,2016A000248,Total non-profit institutions excluding governments,15 to 24 years,Average annual hours worked,Hours,units,910.0,True,False,False,False,False,20
2017,2016A000248,Total non-profit institutions excluding governments,25 to 34 years,Average annual hours worked,Hours,units,1646.0,True,False,False,False,False,30
2017,2016A000248,Total non-profit institutions excluding governments,35 to 44 years,Average annual hours worked,Hours,units,1737.0,True,False,False,False,False,40
2017,2016A000248,Total non-profit institutions excluding governments,45 to 54 years,Average annual hours worked,Hours,units,1802.0,True,False,False,False,False,50
2017,2016A000248,Total non-profit institutions excluding governments,55 to 64 years,Average annual hours worked,Hours,units,1687.0,True,False,False,False,False,60
2017,2016A000248,Total non-profit institutions excluding governments,65 years old and over,Average annual hours worked,Hours,units,1151.0,True,False,False,False,False,70
2017,2016A000248,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual hours worked,Hours,units,901.0,True,False,False,False,False,20
2017,2016A000248,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual hours worked,Hours,units,1610.0,True,False,False,False,False,30
2017,2016A000248,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual hours worked,Hours,units,1698.0,True,False,False,False,False,40
2017,2016A000248,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual hours worked,Hours,units,1772.0,True,False,False,False,False,50
2017,2016A000248,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual hours worked,Hours,units,1657.0,True,False,False,False,False,60
2017,2016A000248,Non-profit institutions serving households (community organizations),65 years old and over,Average annual hours worked,Hours,units,1131.0,True,False,False,False,False,70
2017,2016A000248,Business non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,931.0,True,False,False,False,False,20
2017,2016A000248,Business non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1751.0,True,False,False,False,False,30
2017,2016A000248,Business non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1857.0,True,False,False,False,False,40
2017,2016A000248,Business non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1896.0,True,False,False,False,False,50
2017,2016A000248,Business non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1786.0,True,False,False,False,False,60
2017,2016A000248,Business non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1221.0,True,False,False,False,False,70
2017,2016A000248,Government non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,1014.0,True,False,False,False,False,20
2017,2016A000248,Government non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1520.0,True,False,False,False,False,30
2017,2016A000248,Government non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1666.0,True,False,False,False,False,40
2017,2016A000248,Government non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1786.0,True,False,False,False,False,50
2017,2016A000248,Government non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1678.0,True,False,False,False,False,60
2017,2016A000248,Government non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1179.0,True,False,False,False,False,70
2018,2016A000248,Total non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,985.0,True,False,False,False,False,20
2018,2016A000248,Total non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1590.0,True,False,False,False,False,30
2018,2016A000248,Total non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1728.0,True,False,False,False,False,40
2018,2016A000248,Total non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1836.0,True,False,False,False,False,50
2018,2016A000248,Total non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1732.0,True,False,False,False,False,60
2018,2016A000248,Total non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1220.0,True,False,False,False,False,70
2018,2016A000248,Total non-profit institutions excluding governments,15 to 24 years,Average annual hours worked,Hours,units,932.0,True,False,False,False,False,20
2018,2016A000248,Total non-profit institutions excluding governments,25 to 34 years,Average annual hours worked,Hours,units,1690.0,True,False,False,False,False,30
2018,2016A000248,Total non-profit institutions excluding governments,35 to 44 years,Average annual hours worked,Hours,units,1796.0,True,False,False,False,False,40
2018,2016A000248,Total non-profit institutions excluding governments,45 to 54 years,Average annual hours worked,Hours,units,1875.0,True,False,False,False,False,50
2018,2016A000248,Total non-profit institutions excluding governments,55 to 64 years,Average annual hours worked,Hours,units,1769.0,True,False,False,False,False,60
2018,2016A000248,Total non-profit institutions excluding governments,65 years old and over,Average annual hours worked,Hours,units,1237.0,True,False,False,False,False,70
2018,2016A000248,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual hours worked,Hours,units,932.0,True,False,False,False,False,20
2018,2016A000248,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual hours worked,Hours,units,1664.0,True,False,False,False,False,30
2018,2016A000248,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual hours worked,Hours,units,1769.0,True,False,False,False,False,40
2018,2016A000248,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual hours worked,Hours,units,1857.0,True,False,False,False,False,50
2018,2016A000248,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual hours worked,Hours,units,1756.0,True,False,False,False,False,60
2018,2016A000248,Non-profit institutions serving households (community organizations),65 years old and over,Average annual hours worked,Hours,units,1233.0,True,False,False,False,False,70
2018,2016A000248,Business non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,932.0,True,False,False,False,False,20
2018,2016A000248,Business non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1767.0,True,False,False,False,False,30
2018,2016A000248,Business non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1882.0,True,False,False,False,False,40
2018,2016A000248,Business non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1930.0,True,False,False,False,False,50
2018,2016A000248,Business non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1812.0,True,False,False,False,False,60
2018,2016A000248,Business non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1249.0,True,False,False,False,False,70
2018,2016A000248,Government non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,1023.0,True,False,False,False,False,20
2018,2016A000248,Government non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1550.0,True,False,False,False,False,30
2018,2016A000248,Government non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1701.0,True,False,False,False,False,40
2018,2016A000248,Government non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1821.0,True,False,False,False,False,50
2018,2016A000248,Government non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1716.0,True,False,False,False,False,60
2018,2016A000248,Government non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1211.0,True,False,False,False,False,70
2013,2016A000259,Total non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,925.0,False,True,False,False,False,20
2013,2016A000259,Total non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1558.0,False,True,False,False,False,30
2013,2016A000259,Total non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1678.0,False,True,False,False,False,40
2013,2016A000259,Total non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1765.0,False,True,False,False,False,50
2013,2016A000259,Total non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1631.0,False,True,False,False,False,60
2013,2016A000259,Total non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,989.0,False,True,False,False,False,70
2013,2016A000259,Total non-profit institutions excluding governments,15 to 24 years,Average annual hours worked,Hours,units,912.0,False,True,False,False,False,20
2013,2016A000259,Total non-profit institutions excluding governments,25 to 34 years,Average annual hours worked,Hours,units,1602.0,False,True,False,False,False,30
2013,2016A000259,Total non-profit institutions excluding governments,35 to 44 years,Average annual hours worked,Hours,units,1700.0,False,True,False,False,False,40
2013,2016A000259,Total non-profit institutions excluding governments,45 to 54 years,Average annual hours worked,Hours,units,1760.0,False,True,False,False,False,50
2013,2016A000259,Total non-profit institutions excluding governments,55 to 64 years,Average annual hours worked,Hours,units,1625.0,False,True,False,False,False,60
2013,2016A000259,Total non-profit institutions excluding governments,65 years old and over,Average annual hours worked,Hours,units,983.0,False,True,False,False,False,70
2013,2016A000259,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual hours worked,Hours,units,903.0,False,True,False,False,False,20
2013,2016A000259,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual hours worked,Hours,units,1568.0,False,True,False,False,False,30
2013,2016A000259,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual hours worked,Hours,units,1655.0,False,True,False,False,False,40
2013,2016A000259,Non-profit institutions serving households (community organizations),45 to 54 years,Average annual hours worked,Hours,units,1727.0,False,True,False,False,False,50
2013,2016A000259,Non-profit institutions serving households (community organizations),55 to 64 years,Average annual hours worked,Hours,units,1601.0,False,True,False,False,False,60
2013,2016A000259,Non-profit institutions serving households (community organizations),65 years old and over,Average annual hours worked,Hours,units,967.0,False,True,False,False,False,70
2013,2016A000259,Business non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,928.0,False,True,False,False,False,20
2013,2016A000259,Business non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1699.0,False,True,False,False,False,30
2013,2016A000259,Business non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1836.0,False,True,False,False,False,40
2013,2016A000259,Business non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1862.0,False,True,False,False,False,50
2013,2016A000259,Business non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1700.0,False,True,False,False,False,60
2013,2016A000259,Business non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1037.0,False,True,False,False,False,70
2013,2016A000259,Government non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,936.0,False,True,False,False,False,20
2013,2016A000259,Government non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1534.0,False,True,False,False,False,30
2013,2016A000259,Government non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1667.0,False,True,False,False,False,40
2013,2016A000259,Government non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1768.0,False,True,False,False,False,50
2013,2016A000259,Government non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1635.0,False,True,False,False,False,60
2013,2016A000259,Government non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,993.0,False,True,False,False,False,70
2014,2016A000259,Total non-profit institutions,15 to 24 years,Average annual hours worked,Hours,units,917.0,False,True,False,False,False,20
2014,2016A000259,Total non-profit institutions,25 to 34 years,Average annual hours worked,Hours,units,1546.0,False,True,False,False,False,30
2014,2016A000259,Total non-profit institutions,35 to 44 years,Average annual hours worked,Hours,units,1662.0,False,True,False,False,False,40
2014,2016A000259,Total non-profit institutions,45 to 54 years,Average annual hours worked,Hours,units,1762.0,False,True,False,False,False,50
2014,2016A000259,Total non-profit institutions,55 to 64 years,Average annual hours worked,Hours,units,1628.0,False,True,False,False,False,60
2014,2016A000259,Total non-profit institutions,65 years old and over,Average annual hours worked,Hours,units,1025.0,False,True,False,False,False,70
2014,2016A000259,Total non-profit institutions excluding governments,15 to 24 years,Average annual hours worked,Hours,units,911.0,False,True,False,False,False,20
2014,2016A000259,Total non-profit institutions excluding governments,25 to 34 years,Average annual hours worked,Hours,units,1602.0,False,True,False,False,False,30
2014,2016A000259,Total non-profit institutions excluding governments,35 to 44 years,Average annual hours worked,Hours,units,1703.0,False,True,False,False,False,40
2014,2016A000259,Total non-profit institutions excluding governments,45 to 54 years,Average annual hours worked,Hours,units,1774.0,False,True,False,False,False,50
2014,2016A000259,Total non-profit institutions excluding governments,55 to 64 years,Average annual hours worked,Hours,units,1633.0,False,True,False,False,False,60
2014,2016A000259,Total non-profit institutions excluding governments,65 years old and over,Average annual hours worked,Hours,units,1023.0,False,True,False,False,False,70
2014,2016A000259,Non-profit institutions serving households (community organizations),15 to 24 years,Average annual hours worked,Hours,units,906.0,False,True,False,False,False,20
2014,2016A000259,Non-profit institutions serving households (community organizations),25 to 34 years,Average annual hours worked,Hours,units,1567.0,False,True,False,False,False,30
2014,2016A000259,Non-profit institutions serving households (community organizations),35 to 44 years,Average annual hours worked,Hours,units,1655.0,False,True,False,False,False,40
