REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Gender_group
2015,2016A000259,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,30.15,False,True,False,False,False,0
2016,2016A000259,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,32.54,False,True,False,False,False,1
2016,2016A000259,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,28.16,False,True,False,False,False,0
2016,2016A000259,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,27.13,False,True,False,False,False,1
2016,2016A000259,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,22.92,False,True,False,False,False,0
2016,2016A000259,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,25.91,False,True,False,False,False,1
2016,2016A000259,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,22.69,False,True,False,False,False,0
2016,2016A000259,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,29.29,False,True,False,False,False,1
2016,2016A000259,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,23.66,False,True,False,False,False,0
2016,2016A000259,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,36.76,False,True,False,False,False,1
2016,2016A000259,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,30.71,False,True,False,False,False,0
2017,2016A000259,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,33.87,False,True,False,False,False,1
2017,2016A000259,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,29.23,False,True,False,False,False,0
2017,2016A000259,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,28.7,False,True,False,False,False,1
2017,2016A000259,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,24.01,False,True,False,False,False,0
2017,2016A000259,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,27.47,False,True,False,False,False,1
2017,2016A000259,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,23.76,False,True,False,False,False,0
2017,2016A000259,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,30.89,False,True,False,False,False,1
2017,2016A000259,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,24.81,False,True,False,False,False,0
2017,2016A000259,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,37.93,False,True,False,False,False,1
2017,2016A000259,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,31.82,False,True,False,False,False,0
2018,2016A000259,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,33.51,False,True,False,False,False,1
2018,2016A000259,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,29.22,False,True,False,False,False,0
2018,2016A000259,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,28.58,False,True,False,False,False,1
2018,2016A000259,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,24.18,False,True,False,False,False,0
2018,2016A000259,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,26.99,False,True,False,False,False,1
2018,2016A000259,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,23.76,False,True,False,False,False,0
2018,2016A000259,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,31.64,False,True,False,False,False,1
2018,2016A000259,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,25.5,False,True,False,False,False,0
2018,2016A000259,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,37.31,False,True,False,False,False,1
2018,2016A000259,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,31.7,False,True,False,False,False,0
2013,2016A000212,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,28.29,False,False,True,False,False,1
2013,2016A000212,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,25.75,False,False,True,False,False,0
2013,2016A000212,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,20.9,False,False,True,False,False,1
2013,2016A000212,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,18.51,False,False,True,False,False,0
2013,2016A000212,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,20.18,False,False,True,False,False,1
2013,2016A000212,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,18.35,False,False,True,False,False,0
2013,2016A000212,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,22.77,False,False,True,False,False,1
2013,2016A000212,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,19.34,False,False,True,False,False,0
2013,2016A000212,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,31.97,False,False,True,False,False,1
2013,2016A000212,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,28.12,False,False,True,False,False,0
2014,2016A000212,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,27.91,False,False,True,False,False,1
2014,2016A000212,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,25.63,False,False,True,False,False,0
2014,2016A000212,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,21.78,False,False,True,False,False,1
2014,2016A000212,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,19.47,False,False,True,False,False,0
2014,2016A000212,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,20.92,False,False,True,False,False,1
2014,2016A000212,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,19.26,False,False,True,False,False,0
2014,2016A000212,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,24.19,False,False,True,False,False,1
2014,2016A000212,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,20.65,False,False,True,False,False,0
2014,2016A000212,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,30.71,False,False,True,False,False,1
2014,2016A000212,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,27.54,False,False,True,False,False,0
2015,2016A000212,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,28.08,False,False,True,False,False,1
2015,2016A000212,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,25.9,False,False,True,False,False,0
2015,2016A000212,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,21.67,False,False,True,False,False,1
2015,2016A000212,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,19.45,False,False,True,False,False,0
2015,2016A000212,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,20.59,False,False,True,False,False,1
2015,2016A000212,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,19.2,False,False,True,False,False,0
2015,2016A000212,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,24.41,False,False,True,False,False,1
2015,2016A000212,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,20.7,False,False,True,False,False,0
2015,2016A000212,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,31.12,False,False,True,False,False,1
2015,2016A000212,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,27.96,False,False,True,False,False,0
2016,2016A000212,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,27.53,False,False,True,False,False,1
2016,2016A000212,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,25.39,False,False,True,False,False,0
2016,2016A000212,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,22.25,False,False,True,False,False,1
2016,2016A000212,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,19.69,False,False,True,False,False,0
2016,2016A000212,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,21.22,False,False,True,False,False,1
2016,2016A000212,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,19.35,False,False,True,False,False,0
2016,2016A000212,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,24.79,False,False,True,False,False,1
2016,2016A000212,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,21.29,False,False,True,False,False,0
2016,2016A000212,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,29.95,False,False,True,False,False,1
2016,2016A000212,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,27.15,False,False,True,False,False,0
2017,2016A000212,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,28.63,False,False,True,False,False,1
2017,2016A000212,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,26.55,False,False,True,False,False,0
2017,2016A000212,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,23.1,False,False,True,False,False,1
2017,2016A000212,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,20.53,False,False,True,False,False,0
2017,2016A000212,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,21.96,False,False,True,False,False,1
2017,2016A000212,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,20.1,False,False,True,False,False,0
2017,2016A000212,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,26.0,False,False,True,False,False,1
2017,2016A000212,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,22.61,False,False,True,False,False,0
2017,2016A000212,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,31.17,False,False,True,False,False,1
2017,2016A000212,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,28.44,False,False,True,False,False,0
2018,2016A000212,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,29.57,False,False,True,False,False,1
2018,2016A000212,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,27.55,False,False,True,False,False,0
2018,2016A000212,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,23.31,False,False,True,False,False,1
2018,2016A000212,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,20.54,False,False,True,False,False,0
2018,2016A000212,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,22.28,False,False,True,False,False,1
2018,2016A000212,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,20.05,False,False,True,False,False,0
2018,2016A000212,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,25.93,False,False,True,False,False,1
2018,2016A000212,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,22.9,False,False,True,False,False,0
2018,2016A000212,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,32.42,False,False,True,False,False,1
2018,2016A000212,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,29.77,False,False,True,False,False,0
2013,2016A000235,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,32.51,False,False,False,True,False,1
2013,2016A000235,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,28.37,False,False,False,True,False,0
2013,2016A000235,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,27.32,False,False,False,True,False,1
2013,2016A000235,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,22.53,False,False,False,True,False,0
2013,2016A000235,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,26.1,False,False,False,True,False,1
2013,2016A000235,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,22.1,False,False,False,True,False,0
2013,2016A000235,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,29.76,False,False,False,True,False,1
2013,2016A000235,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,24.06,False,False,False,True,False,0
2013,2016A000235,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,36.78,False,False,False,True,False,1
2013,2016A000235,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,31.63,False,False,False,True,False,0
2014,2016A000235,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,33.35,False,False,False,True,False,1
2014,2016A000235,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,29.19,False,False,False,True,False,0
2014,2016A000235,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,28.2,False,False,False,True,False,1
2014,2016A000235,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,23.23,False,False,False,True,False,0
2014,2016A000235,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,26.64,False,False,False,True,False,1
2014,2016A000235,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,22.66,False,False,False,True,False,0
2014,2016A000235,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,31.36,False,False,False,True,False,1
2014,2016A000235,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,25.28,False,False,False,True,False,0
2014,2016A000235,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,37.5,False,False,False,True,False,1
2014,2016A000235,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,32.56,False,False,False,True,False,0
2015,2016A000235,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,34.07,False,False,False,True,False,1
2015,2016A000235,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,29.84,False,False,False,True,False,0
2015,2016A000235,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,29.02,False,False,False,True,False,1
2015,2016A000235,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,23.95,False,False,False,True,False,0
2015,2016A000235,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,27.3,False,False,False,True,False,1
2015,2016A000235,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,23.36,False,False,False,True,False,0
2015,2016A000235,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,32.31,False,False,False,True,False,1
2015,2016A000235,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,25.95,False,False,False,True,False,0
2015,2016A000235,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,38.19,False,False,False,True,False,1
2015,2016A000235,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,33.19,False,False,False,True,False,0
2016,2016A000235,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,34.21,False,False,False,True,False,1
2016,2016A000235,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,29.8,False,False,False,True,False,0
2016,2016A000235,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,29.47,False,False,False,True,False,1
2016,2016A000235,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,24.16,False,False,False,True,False,0
2016,2016A000235,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,27.69,False,False,False,True,False,1
2016,2016A000235,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,23.48,False,False,False,True,False,0
2016,2016A000235,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,32.89,False,False,False,True,False,1
2016,2016A000235,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,26.54,False,False,False,True,False,0
2016,2016A000235,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,38.01,False,False,False,True,False,1
2016,2016A000235,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,33.07,False,False,False,True,False,0
2017,2016A000235,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,34.67,False,False,False,True,False,1
2017,2016A000235,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,30.08,False,False,False,True,False,0
2017,2016A000235,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,30.1,False,False,False,True,False,1
2017,2016A000235,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,24.88,False,False,False,True,False,0
2017,2016A000235,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,28.14,False,False,False,True,False,1
2017,2016A000235,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,24.16,False,False,False,True,False,0
2017,2016A000235,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,34.01,False,False,False,True,False,1
2017,2016A000235,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,27.4,False,False,False,True,False,0
2017,2016A000235,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,38.38,False,False,False,True,False,1
2017,2016A000235,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,33.14,False,False,False,True,False,0
2018,2016A000235,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,35.85,False,False,False,True,False,1
2018,2016A000235,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,30.85,False,False,False,True,False,0
2018,2016A000235,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,31.65,False,False,False,True,False,1
2018,2016A000235,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,25.85,False,False,False,True,False,0
2018,2016A000235,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,29.58,False,False,False,True,False,1
2018,2016A000235,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,24.92,False,False,False,True,False,0
2018,2016A000235,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,35.79,False,False,False,True,False,1
2018,2016A000235,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,29.21,False,False,False,True,False,0
2018,2016A000235,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,39.12,False,False,False,True,False,1
2018,2016A000235,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,33.84,False,False,False,True,False,0
