REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Education_group
2014,2016A000248,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,17330.0,True,False,False,False,False,1
2014,2016A000248,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,3245.0,True,False,False,False,False,2
2014,2016A000248,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,24530.0,True,False,False,False,False,3
2014,2016A000248,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,7787.0,True,False,False,False,False,1
2014,2016A000248,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,1534.0,True,False,False,False,False,2
2014,2016A000248,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,6526.0,True,False,False,False,False,3
2014,2016A000248,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,34333.0,True,False,False,False,False,1
2014,2016A000248,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,8852.0,True,False,False,False,False,2
2014,2016A000248,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,90653.0,True,False,False,False,False,3
2015,2016A000248,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,61101.0,True,False,False,False,False,1
2015,2016A000248,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,12956.0,True,False,False,False,False,2
2015,2016A000248,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,124818.0,True,False,False,False,False,3
2015,2016A000248,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,26066.0,True,False,False,False,False,1
2015,2016A000248,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,4635.0,True,False,False,False,False,2
2015,2016A000248,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,31836.0,True,False,False,False,False,3
2015,2016A000248,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,17827.0,True,False,False,False,False,1
2015,2016A000248,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,3142.0,True,False,False,False,False,2
2015,2016A000248,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,25208.0,True,False,False,False,False,3
2015,2016A000248,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,8239.0,True,False,False,False,False,1
2015,2016A000248,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,1493.0,True,False,False,False,False,2
2015,2016A000248,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,6627.0,True,False,False,False,False,3
2015,2016A000248,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,35035.0,True,False,False,False,False,1
2015,2016A000248,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,8321.0,True,False,False,False,False,2
2015,2016A000248,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,92983.0,True,False,False,False,False,3
2016,2016A000248,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,61292.0,True,False,False,False,False,1
2016,2016A000248,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,12524.0,True,False,False,False,False,2
2016,2016A000248,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,129596.0,True,False,False,False,False,3
2016,2016A000248,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,26443.0,True,False,False,False,False,1
2016,2016A000248,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,4331.0,True,False,False,False,False,2
2016,2016A000248,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,32483.0,True,False,False,False,False,3
2016,2016A000248,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,18218.0,True,False,False,False,False,1
2016,2016A000248,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,2946.0,True,False,False,False,False,2
2016,2016A000248,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,25379.0,True,False,False,False,False,3
2016,2016A000248,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,8226.0,True,False,False,False,False,1
2016,2016A000248,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,1385.0,True,False,False,False,False,2
2016,2016A000248,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,7104.0,True,False,False,False,False,3
2016,2016A000248,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,34849.0,True,False,False,False,False,1
2016,2016A000248,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,8193.0,True,False,False,False,False,2
2016,2016A000248,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,97113.0,True,False,False,False,False,3
2017,2016A000248,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,60502.0,True,False,False,False,False,1
2017,2016A000248,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,12218.0,True,False,False,False,False,2
2017,2016A000248,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,132783.0,True,False,False,False,False,3
2017,2016A000248,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,25903.0,True,False,False,False,False,1
2017,2016A000248,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,4272.0,True,False,False,False,False,2
2017,2016A000248,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,33531.0,True,False,False,False,False,3
2017,2016A000248,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,18298.0,True,False,False,False,False,1
2017,2016A000248,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,2950.0,True,False,False,False,False,2
2017,2016A000248,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,26510.0,True,False,False,False,False,3
2017,2016A000248,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,7605.0,True,False,False,False,False,1
2017,2016A000248,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,1322.0,True,False,False,False,False,2
2017,2016A000248,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,7021.0,True,False,False,False,False,3
2017,2016A000248,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,34599.0,True,False,False,False,False,1
2017,2016A000248,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,7945.0,True,False,False,False,False,2
2017,2016A000248,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,99252.0,True,False,False,False,False,3
2018,2016A000248,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,60316.0,True,False,False,False,False,1
2018,2016A000248,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,12132.0,True,False,False,False,False,2
2018,2016A000248,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,138601.0,True,False,False,False,False,3
2018,2016A000248,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,25775.0,True,False,False,False,False,1
2018,2016A000248,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,4282.0,True,False,False,False,False,2
2018,2016A000248,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,35739.0,True,False,False,False,False,3
2018,2016A000248,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,18180.0,True,False,False,False,False,1
2018,2016A000248,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,2970.0,True,False,False,False,False,2
2018,2016A000248,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,28186.0,True,False,False,False,False,3
2018,2016A000248,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,7595.0,True,False,False,False,False,1
2018,2016A000248,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,1312.0,True,False,False,False,False,2
2018,2016A000248,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,7553.0,True,False,False,False,False,3
2018,2016A000248,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,34541.0,True,False,False,False,False,1
2018,2016A000248,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,7850.0,True,False,False,False,False,2
2018,2016A000248,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,102862.0,True,False,False,False,False,3
2013,2016A000259,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,58678.0,False,True,False,False,False,1
2013,2016A000259,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,16501.0,False,True,False,False,False,2
2013,2016A000259,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,146689.0,False,True,False,False,False,3
2013,2016A000259,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,29366.0,False,True,False,False,False,1
2013,2016A000259,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,6233.0,False,True,False,False,False,2
2013,2016A000259,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,45552.0,False,True,False,False,False,3
2013,2016A000259,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,19634.0,False,True,False,False,False,1
2013,2016A000259,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,4129.0,False,True,False,False,False,2
2013,2016A000259,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,36036.0,False,True,False,False,False,3
2013,2016A000259,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,9732.0,False,True,False,False,False,1
2013,2016A000259,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,2104.0,False,True,False,False,False,2
2013,2016A000259,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,9516.0,False,True,False,False,False,3
2013,2016A000259,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,29312.0,False,True,False,False,False,1
2013,2016A000259,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,10268.0,False,True,False,False,False,2
2013,2016A000259,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,101137.0,False,True,False,False,False,3
2014,2016A000259,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,60073.0,False,True,False,False,False,1
2014,2016A000259,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,15253.0,False,True,False,False,False,2
2014,2016A000259,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,148029.0,False,True,False,False,False,3
2014,2016A000259,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,29884.0,False,True,False,False,False,1
2014,2016A000259,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,5942.0,False,True,False,False,False,2
2014,2016A000259,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,45954.0,False,True,False,False,False,3
2014,2016A000259,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,19949.0,False,True,False,False,False,1
2014,2016A000259,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,3912.0,False,True,False,False,False,2
2014,2016A000259,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,36131.0,False,True,False,False,False,3
2014,2016A000259,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,9935.0,False,True,False,False,False,1
2014,2016A000259,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,2030.0,False,True,False,False,False,2
2014,2016A000259,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,9823.0,False,True,False,False,False,3
2014,2016A000259,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,30189.0,False,True,False,False,False,1
2014,2016A000259,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,9310.0,False,True,False,False,False,2
2014,2016A000259,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,102075.0,False,True,False,False,False,3
2015,2016A000259,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,62233.0,False,True,False,False,False,1
2015,2016A000259,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,14226.0,False,True,False,False,False,2
2015,2016A000259,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,152467.0,False,True,False,False,False,3
2015,2016A000259,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,31997.0,False,True,False,False,False,1
2015,2016A000259,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,5858.0,False,True,False,False,False,2
2015,2016A000259,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,48670.0,False,True,False,False,False,3
2015,2016A000259,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,20822.0,False,True,False,False,False,1
2015,2016A000259,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,3713.0,False,True,False,False,False,2
2015,2016A000259,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,37828.0,False,True,False,False,False,3
2015,2016A000259,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,11175.0,False,True,False,False,False,1
2015,2016A000259,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,2145.0,False,True,False,False,False,2
2015,2016A000259,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,10842.0,False,True,False,False,False,3
2015,2016A000259,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,30236.0,False,True,False,False,False,1
2015,2016A000259,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,8368.0,False,True,False,False,False,2
2015,2016A000259,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,103797.0,False,True,False,False,False,3
2016,2016A000259,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,64617.0,False,True,False,False,False,1
2016,2016A000259,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,14164.0,False,True,False,False,False,2
2016,2016A000259,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,159428.0,False,True,False,False,False,3
2016,2016A000259,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,33269.0,False,True,False,False,False,1
2016,2016A000259,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,5956.0,False,True,False,False,False,2
2016,2016A000259,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,51352.0,False,True,False,False,False,3
2016,2016A000259,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,22231.0,False,True,False,False,False,1
2016,2016A000259,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,3850.0,False,True,False,False,False,2
2016,2016A000259,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,39462.0,False,True,False,False,False,3
2016,2016A000259,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,11038.0,False,True,False,False,False,1
2016,2016A000259,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,2106.0,False,True,False,False,False,2
2016,2016A000259,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,11890.0,False,True,False,False,False,3
2016,2016A000259,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,31348.0,False,True,False,False,False,1
2016,2016A000259,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,8209.0,False,True,False,False,False,2
2016,2016A000259,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,108076.0,False,True,False,False,False,3
2017,2016A000259,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,64949.0,False,True,False,False,False,1
2017,2016A000259,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,13681.0,False,True,False,False,False,2
2017,2016A000259,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,162006.0,False,True,False,False,False,3
2017,2016A000259,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,33530.0,False,True,False,False,False,1
2017,2016A000259,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,5795.0,False,True,False,False,False,2
2017,2016A000259,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,53140.0,False,True,False,False,False,3
2017,2016A000259,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,22583.0,False,True,False,False,False,1
2017,2016A000259,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,3749.0,False,True,False,False,False,2
2017,2016A000259,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,40983.0,False,True,False,False,False,3
2017,2016A000259,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,10947.0,False,True,False,False,False,1
2017,2016A000259,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,2046.0,False,True,False,False,False,2
2017,2016A000259,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,12157.0,False,True,False,False,False,3
2017,2016A000259,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,31420.0,False,True,False,False,False,1
2017,2016A000259,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,7886.0,False,True,False,False,False,2
2017,2016A000259,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,108866.0,False,True,False,False,False,3
2018,2016A000259,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,65244.0,False,True,False,False,False,1
2018,2016A000259,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,13264.0,False,True,False,False,False,2
2018,2016A000259,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,169324.0,False,True,False,False,False,3
2018,2016A000259,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,33103.0,False,True,False,False,False,1
2018,2016A000259,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,5534.0,False,True,False,False,False,2
2018,2016A000259,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,55133.0,False,True,False,False,False,3
2018,2016A000259,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,22336.0,False,True,False,False,False,1
2018,2016A000259,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,3614.0,False,True,False,False,False,2
2018,2016A000259,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,42375.0,False,True,False,False,False,3
2018,2016A000259,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,10767.0,False,True,False,False,False,1
2018,2016A000259,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,1921.0,False,True,False,False,False,2
2018,2016A000259,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,12758.0,False,True,False,False,False,3
2018,2016A000259,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,32141.0,False,True,False,False,False,1
2018,2016A000259,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,7729.0,False,True,False,False,False,2
2018,2016A000259,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,114190.0,False,True,False,False,False,3
2013,2016A000212,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,14892.0,False,False,True,False,False,1
2013,2016A000212,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,4951.0,False,False,True,False,False,2
2013,2016A000212,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,31543.0,False,False,True,False,False,3
2013,2016A000212,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,5317.0,False,False,True,False,False,1
2013,2016A000212,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,1309.0,False,False,True,False,False,2
2013,2016A000212,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,7825.0,False,False,True,False,False,3
2013,2016A000212,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,3991.0,False,False,True,False,False,1
2013,2016A000212,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,1016.0,False,False,True,False,False,2
2013,2016A000212,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,6547.0,False,False,True,False,False,3
2013,2016A000212,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,1326.0,False,False,True,False,False,1
2013,2016A000212,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,293.0,False,False,True,False,False,2
2013,2016A000212,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,1278.0,False,False,True,False,False,3
2013,2016A000212,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,9574.0,False,False,True,False,False,1
2013,2016A000212,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,3642.0,False,False,True,False,False,2
2013,2016A000212,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,23718.0,False,False,True,False,False,3
2014,2016A000212,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,15310.0,False,False,True,False,False,1
2014,2016A000212,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,4912.0,False,False,True,False,False,2
2014,2016A000212,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,32629.0,False,False,True,False,False,3
2014,2016A000212,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,5340.0,False,False,True,False,False,1
2014,2016A000212,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,1269.0,False,False,True,False,False,2
2014,2016A000212,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,7970.0,False,False,True,False,False,3
2014,2016A000212,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,4050.0,False,False,True,False,False,1
2014,2016A000212,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,998.0,False,False,True,False,False,2
2014,2016A000212,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,6718.0,False,False,True,False,False,3
2014,2016A000212,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,1290.0,False,False,True,False,False,1
2014,2016A000212,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,271.0,False,False,True,False,False,2
2014,2016A000212,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,1252.0,False,False,True,False,False,3
2014,2016A000212,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,9971.0,False,False,True,False,False,1
2014,2016A000212,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,3643.0,False,False,True,False,False,2
2014,2016A000212,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,24659.0,False,False,True,False,False,3
2015,2016A000212,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,15376.0,False,False,True,False,False,1
2015,2016A000212,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,4711.0,False,False,True,False,False,2
2015,2016A000212,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,33607.0,False,False,True,False,False,3
2015,2016A000212,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,5409.0,False,False,True,False,False,1
2015,2016A000212,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,1241.0,False,False,True,False,False,2
2015,2016A000212,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,8065.0,False,False,True,False,False,3
2015,2016A000212,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,3997.0,False,False,True,False,False,1
2015,2016A000212,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,955.0,False,False,True,False,False,2
2015,2016A000212,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,6697.0,False,False,True,False,False,3
2015,2016A000212,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,1412.0,False,False,True,False,False,1
2015,2016A000212,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,286.0,False,False,True,False,False,2
2015,2016A000212,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,1368.0,False,False,True,False,False,3
2015,2016A000212,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,9968.0,False,False,True,False,False,1
2015,2016A000212,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,3470.0,False,False,True,False,False,2
2015,2016A000212,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,25542.0,False,False,True,False,False,3
2016,2016A000212,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,15852.0,False,False,True,False,False,1
2016,2016A000212,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,4584.0,False,False,True,False,False,2
2016,2016A000212,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,34399.0,False,False,True,False,False,3
2016,2016A000212,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,5884.0,False,False,True,False,False,1
2016,2016A000212,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,1255.0,False,False,True,False,False,2
2016,2016A000212,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,8361.0,False,False,True,False,False,3
