REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Education_group
2014,2016A000248,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,413.0,True,False,False,False,False,2
2014,2016A000248,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,5730.0,True,False,False,False,False,3
2015,2016A000248,Total non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1964.0,True,False,False,False,False,1
2015,2016A000248,Total non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,650.0,True,False,False,False,False,2
2015,2016A000248,Total non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,7651.0,True,False,False,False,False,3
2015,2016A000248,Total non-profit institutions excluding governments,High school diploma and less,Wages and salaries,Dollars,millions,801.0,True,False,False,False,False,1
2015,2016A000248,Total non-profit institutions excluding governments,Trade certificate,Wages and salaries,Dollars,millions,249.0,True,False,False,False,False,2
2015,2016A000248,Total non-profit institutions excluding governments,University degree and higher,Wages and salaries,Dollars,millions,1627.0,True,False,False,False,False,3
2015,2016A000248,Non-profit institutions serving households (community organizations),High school diploma and less,Wages and salaries,Dollars,millions,480.0,True,False,False,False,False,1
2015,2016A000248,Non-profit institutions serving households (community organizations),Trade certificate,Wages and salaries,Dollars,millions,147.0,True,False,False,False,False,2
2015,2016A000248,Non-profit institutions serving households (community organizations),University degree and higher,Wages and salaries,Dollars,millions,1193.0,True,False,False,False,False,3
2015,2016A000248,Business non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,322.0,True,False,False,False,False,1
2015,2016A000248,Business non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,103.0,True,False,False,False,False,2
2015,2016A000248,Business non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,434.0,True,False,False,False,False,3
2015,2016A000248,Government non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1163.0,True,False,False,False,False,1
2015,2016A000248,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,401.0,True,False,False,False,False,2
2015,2016A000248,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,6024.0,True,False,False,False,False,3
2016,2016A000248,Total non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1947.0,True,False,False,False,False,1
2016,2016A000248,Total non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,614.0,True,False,False,False,False,2
2016,2016A000248,Total non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,7922.0,True,False,False,False,False,3
2016,2016A000248,Total non-profit institutions excluding governments,High school diploma and less,Wages and salaries,Dollars,millions,784.0,True,False,False,False,False,1
2016,2016A000248,Total non-profit institutions excluding governments,Trade certificate,Wages and salaries,Dollars,millions,219.0,True,False,False,False,False,2
2016,2016A000248,Total non-profit institutions excluding governments,University degree and higher,Wages and salaries,Dollars,millions,1659.0,True,False,False,False,False,3
2016,2016A000248,Non-profit institutions serving households (community organizations),High school diploma and less,Wages and salaries,Dollars,millions,489.0,True,False,False,False,False,1
2016,2016A000248,Non-profit institutions serving households (community organizations),Trade certificate,Wages and salaries,Dollars,millions,132.0,True,False,False,False,False,2
2016,2016A000248,Non-profit institutions serving households (community organizations),University degree and higher,Wages and salaries,Dollars,millions,1215.0,True,False,False,False,False,3
2016,2016A000248,Business non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,295.0,True,False,False,False,False,1
2016,2016A000248,Business non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,87.0,True,False,False,False,False,2
2016,2016A000248,Business non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,445.0,True,False,False,False,False,3
2016,2016A000248,Government non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1163.0,True,False,False,False,False,1
2016,2016A000248,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,395.0,True,False,False,False,False,2
2016,2016A000248,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,6262.0,True,False,False,False,False,3
2017,2016A000248,Total non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1953.0,True,False,False,False,False,1
2017,2016A000248,Total non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,605.0,True,False,False,False,False,2
2017,2016A000248,Total non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,8231.0,True,False,False,False,False,3
2017,2016A000248,Total non-profit institutions excluding governments,High school diploma and less,Wages and salaries,Dollars,millions,780.0,True,False,False,False,False,1
2017,2016A000248,Total non-profit institutions excluding governments,Trade certificate,Wages and salaries,Dollars,millions,216.0,True,False,False,False,False,2
2017,2016A000248,Total non-profit institutions excluding governments,University degree and higher,Wages and salaries,Dollars,millions,1720.0,True,False,False,False,False,3
2017,2016A000248,Non-profit institutions serving households (community organizations),High school diploma and less,Wages and salaries,Dollars,millions,498.0,True,False,False,False,False,1
2017,2016A000248,Non-profit institutions serving households (community organizations),Trade certificate,Wages and salaries,Dollars,millions,133.0,True,False,False,False,False,2
2017,2016A000248,Non-profit institutions serving households (community organizations),University degree and higher,Wages and salaries,Dollars,millions,1285.0,True,False,False,False,False,3
2017,2016A000248,Business non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,283.0,True,False,False,False,False,1
2017,2016A000248,Business non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,83.0,True,False,False,False,False,2
2017,2016A000248,Business non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,436.0,True,False,False,False,False,3
2017,2016A000248,Government non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1173.0,True,False,False,False,False,1
2017,2016A000248,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,389.0,True,False,False,False,False,2
2017,2016A000248,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,6511.0,True,False,False,False,False,3
2018,2016A000248,Total non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1980.0,True,False,False,False,False,1
2018,2016A000248,Total non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,600.0,True,False,False,False,False,2
2018,2016A000248,Total non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,8631.0,True,False,False,False,False,3
2018,2016A000248,Total non-profit institutions excluding governments,High school diploma and less,Wages and salaries,Dollars,millions,792.0,True,False,False,False,False,1
2018,2016A000248,Total non-profit institutions excluding governments,Trade certificate,Wages and salaries,Dollars,millions,215.0,True,False,False,False,False,2
2018,2016A000248,Total non-profit institutions excluding governments,University degree and higher,Wages and salaries,Dollars,millions,1823.0,True,False,False,False,False,3
2018,2016A000248,Non-profit institutions serving households (community organizations),High school diploma and less,Wages and salaries,Dollars,millions,511.0,True,False,False,False,False,1
2018,2016A000248,Non-profit institutions serving households (community organizations),Trade certificate,Wages and salaries,Dollars,millions,133.0,True,False,False,False,False,2
2018,2016A000248,Non-profit institutions serving households (community organizations),University degree and higher,Wages and salaries,Dollars,millions,1356.0,True,False,False,False,False,3
2018,2016A000248,Business non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,281.0,True,False,False,False,False,1
2018,2016A000248,Business non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,81.0,True,False,False,False,False,2
2018,2016A000248,Business non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,467.0,True,False,False,False,False,3
2018,2016A000248,Government non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1188.0,True,False,False,False,False,1
2018,2016A000248,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,385.0,True,False,False,False,False,2
2018,2016A000248,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,6808.0,True,False,False,False,False,3
2013,2016A000259,Total non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1642.0,False,True,False,False,False,1
2013,2016A000259,Total non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,605.0,False,True,False,False,False,2
2013,2016A000259,Total non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,7823.0,False,True,False,False,False,3
2013,2016A000259,Total non-profit institutions excluding governments,High school diploma and less,Wages and salaries,Dollars,millions,787.0,False,True,False,False,False,1
2013,2016A000259,Total non-profit institutions excluding governments,Trade certificate,Wages and salaries,Dollars,millions,219.0,False,True,False,False,False,2
2013,2016A000259,Total non-profit institutions excluding governments,University degree and higher,Wages and salaries,Dollars,millions,1964.0,False,True,False,False,False,3
2013,2016A000259,Non-profit institutions serving households (community organizations),High school diploma and less,Wages and salaries,Dollars,millions,480.0,False,True,False,False,False,1
2013,2016A000259,Non-profit institutions serving households (community organizations),Trade certificate,Wages and salaries,Dollars,millions,126.0,False,True,False,False,False,2
2013,2016A000259,Non-profit institutions serving households (community organizations),University degree and higher,Wages and salaries,Dollars,millions,1506.0,False,True,False,False,False,3
2013,2016A000259,Business non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,307.0,False,True,False,False,False,1
2013,2016A000259,Business non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,93.0,False,True,False,False,False,2
2013,2016A000259,Business non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,458.0,False,True,False,False,False,3
2013,2016A000259,Government non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,855.0,False,True,False,False,False,1
2013,2016A000259,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,386.0,False,True,False,False,False,2
2013,2016A000259,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,5860.0,False,True,False,False,False,3
2014,2016A000259,Total non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1711.0,False,True,False,False,False,1
2014,2016A000259,Total non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,575.0,False,True,False,False,False,2
2014,2016A000259,Total non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,8023.0,False,True,False,False,False,3
2014,2016A000259,Total non-profit institutions excluding governments,High school diploma and less,Wages and salaries,Dollars,millions,813.0,False,True,False,False,False,1
2014,2016A000259,Total non-profit institutions excluding governments,Trade certificate,Wages and salaries,Dollars,millions,215.0,False,True,False,False,False,2
2014,2016A000259,Total non-profit institutions excluding governments,University degree and higher,Wages and salaries,Dollars,millions,2011.0,False,True,False,False,False,3
2014,2016A000259,Non-profit institutions serving households (community organizations),High school diploma and less,Wages and salaries,Dollars,millions,496.0,False,True,False,False,False,1
2014,2016A000259,Non-profit institutions serving households (community organizations),Trade certificate,Wages and salaries,Dollars,millions,122.0,False,True,False,False,False,2
2014,2016A000259,Non-profit institutions serving households (community organizations),University degree and higher,Wages and salaries,Dollars,millions,1534.0,False,True,False,False,False,3
2014,2016A000259,Business non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,317.0,False,True,False,False,False,1
2014,2016A000259,Business non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,93.0,False,True,False,False,False,2
2014,2016A000259,Business non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,477.0,False,True,False,False,False,3
2014,2016A000259,Government non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,898.0,False,True,False,False,False,1
2014,2016A000259,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,360.0,False,True,False,False,False,2
2014,2016A000259,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,6012.0,False,True,False,False,False,3
2015,2016A000259,Total non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1810.0,False,True,False,False,False,1
2015,2016A000259,Total non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,552.0,False,True,False,False,False,2
2015,2016A000259,Total non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,8338.0,False,True,False,False,False,3
2015,2016A000259,Total non-profit institutions excluding governments,High school diploma and less,Wages and salaries,Dollars,millions,892.0,False,True,False,False,False,1
2015,2016A000259,Total non-profit institutions excluding governments,Trade certificate,Wages and salaries,Dollars,millions,220.0,False,True,False,False,False,2
2015,2016A000259,Total non-profit institutions excluding governments,University degree and higher,Wages and salaries,Dollars,millions,2168.0,False,True,False,False,False,3
2015,2016A000259,Non-profit institutions serving households (community organizations),High school diploma and less,Wages and salaries,Dollars,millions,523.0,False,True,False,False,False,1
2015,2016A000259,Non-profit institutions serving households (community organizations),Trade certificate,Wages and salaries,Dollars,millions,118.0,False,True,False,False,False,2
2015,2016A000259,Non-profit institutions serving households (community organizations),University degree and higher,Wages and salaries,Dollars,millions,1622.0,False,True,False,False,False,3
2015,2016A000259,Business non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,369.0,False,True,False,False,False,1
2015,2016A000259,Business non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,102.0,False,True,False,False,False,2
2015,2016A000259,Business non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,545.0,False,True,False,False,False,3
2015,2016A000259,Government non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,918.0,False,True,False,False,False,1
2015,2016A000259,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,332.0,False,True,False,False,False,2
2015,2016A000259,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,6171.0,False,True,False,False,False,3
2016,2016A000259,Total non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1864.0,False,True,False,False,False,1
2016,2016A000259,Total non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,553.0,False,True,False,False,False,2
2016,2016A000259,Total non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,8814.0,False,True,False,False,False,3
2016,2016A000259,Total non-profit institutions excluding governments,High school diploma and less,Wages and salaries,Dollars,millions,922.0,False,True,False,False,False,1
2016,2016A000259,Total non-profit institutions excluding governments,Trade certificate,Wages and salaries,Dollars,millions,223.0,False,True,False,False,False,2
2016,2016A000259,Total non-profit institutions excluding governments,University degree and higher,Wages and salaries,Dollars,millions,2335.0,False,True,False,False,False,3
2016,2016A000259,Non-profit institutions serving households (community organizations),High school diploma and less,Wages and salaries,Dollars,millions,553.0,False,True,False,False,False,1
2016,2016A000259,Non-profit institutions serving households (community organizations),Trade certificate,Wages and salaries,Dollars,millions,122.0,False,True,False,False,False,2
2016,2016A000259,Non-profit institutions serving households (community organizations),University degree and higher,Wages and salaries,Dollars,millions,1733.0,False,True,False,False,False,3
2016,2016A000259,Business non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,369.0,False,True,False,False,False,1
2016,2016A000259,Business non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,100.0,False,True,False,False,False,2
2016,2016A000259,Business non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,602.0,False,True,False,False,False,3
2016,2016A000259,Government non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,941.0,False,True,False,False,False,1
2016,2016A000259,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,331.0,False,True,False,False,False,2
2016,2016A000259,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,6479.0,False,True,False,False,False,3
2017,2016A000259,Total non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1931.0,False,True,False,False,False,1
2017,2016A000259,Total non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,550.0,False,True,False,False,False,2
2017,2016A000259,Total non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,9135.0,False,True,False,False,False,3
2017,2016A000259,Total non-profit institutions excluding governments,High school diploma and less,Wages and salaries,Dollars,millions,966.0,False,True,False,False,False,1
2017,2016A000259,Total non-profit institutions excluding governments,Trade certificate,Wages and salaries,Dollars,millions,226.0,False,True,False,False,False,2
2017,2016A000259,Total non-profit institutions excluding governments,University degree and higher,Wages and salaries,Dollars,millions,2471.0,False,True,False,False,False,3
2017,2016A000259,Non-profit institutions serving households (community organizations),High school diploma and less,Wages and salaries,Dollars,millions,578.0,False,True,False,False,False,1
2017,2016A000259,Non-profit institutions serving households (community organizations),Trade certificate,Wages and salaries,Dollars,millions,122.0,False,True,False,False,False,2
2017,2016A000259,Non-profit institutions serving households (community organizations),University degree and higher,Wages and salaries,Dollars,millions,1840.0,False,True,False,False,False,3
2017,2016A000259,Business non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,389.0,False,True,False,False,False,1
2017,2016A000259,Business non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,103.0,False,True,False,False,False,2
2017,2016A000259,Business non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,631.0,False,True,False,False,False,3
2017,2016A000259,Government non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,965.0,False,True,False,False,False,1
2017,2016A000259,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,325.0,False,True,False,False,False,2
2017,2016A000259,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,6663.0,False,True,False,False,False,3
2018,2016A000259,Total non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1991.0,False,True,False,False,False,1
2018,2016A000259,Total non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,549.0,False,True,False,False,False,2
2018,2016A000259,Total non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,9728.0,False,True,False,False,False,3
2018,2016A000259,Total non-profit institutions excluding governments,High school diploma and less,Wages and salaries,Dollars,millions,988.0,False,True,False,False,False,1
2018,2016A000259,Total non-profit institutions excluding governments,Trade certificate,Wages and salaries,Dollars,millions,223.0,False,True,False,False,False,2
2018,2016A000259,Total non-profit institutions excluding governments,University degree and higher,Wages and salaries,Dollars,millions,2648.0,False,True,False,False,False,3
2018,2016A000259,Non-profit institutions serving households (community organizations),High school diploma and less,Wages and salaries,Dollars,millions,596.0,False,True,False,False,False,1
2018,2016A000259,Non-profit institutions serving households (community organizations),Trade certificate,Wages and salaries,Dollars,millions,123.0,False,True,False,False,False,2
2018,2016A000259,Non-profit institutions serving households (community organizations),University degree and higher,Wages and salaries,Dollars,millions,1956.0,False,True,False,False,False,3
2018,2016A000259,Business non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,393.0,False,True,False,False,False,1
2018,2016A000259,Business non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,100.0,False,True,False,False,False,2
2018,2016A000259,Business non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,692.0,False,True,False,False,False,3
2018,2016A000259,Government non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,1002.0,False,True,False,False,False,1
2018,2016A000259,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,326.0,False,True,False,False,False,2
2018,2016A000259,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,7080.0,False,True,False,False,False,3
2013,2016A000212,Total non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,346.0,False,False,True,False,False,1
2013,2016A000212,Total non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,172.0,False,False,True,False,False,2
2013,2016A000212,Total non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,1714.0,False,False,True,False,False,3
2013,2016A000212,Total non-profit institutions excluding governments,High school diploma and less,Wages and salaries,Dollars,millions,102.0,False,False,True,False,False,1
2013,2016A000212,Total non-profit institutions excluding governments,Trade certificate,Wages and salaries,Dollars,millions,40.0,False,False,True,False,False,2
2013,2016A000212,Total non-profit institutions excluding governments,University degree and higher,Wages and salaries,Dollars,millions,310.0,False,False,True,False,False,3
2013,2016A000212,Non-profit institutions serving households (community organizations),High school diploma and less,Wages and salaries,Dollars,millions,70.0,False,False,True,False,False,1
2013,2016A000212,Non-profit institutions serving households (community organizations),Trade certificate,Wages and salaries,Dollars,millions,29.0,False,False,True,False,False,2
2013,2016A000212,Non-profit institutions serving households (community organizations),University degree and higher,Wages and salaries,Dollars,millions,251.0,False,False,True,False,False,3
2013,2016A000212,Business non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,32.0,False,False,True,False,False,1
2013,2016A000212,Business non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,11.0,False,False,True,False,False,2
2013,2016A000212,Business non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,59.0,False,False,True,False,False,3
2013,2016A000212,Government non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,244.0,False,False,True,False,False,1
2013,2016A000212,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,132.0,False,False,True,False,False,2
2013,2016A000212,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,1405.0,False,False,True,False,False,3
2014,2016A000212,Total non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,364.0,False,False,True,False,False,1
2014,2016A000212,Total non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,171.0,False,False,True,False,False,2
2014,2016A000212,Total non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,1789.0,False,False,True,False,False,3
2014,2016A000212,Total non-profit institutions excluding governments,High school diploma and less,Wages and salaries,Dollars,millions,107.0,False,False,True,False,False,1
2014,2016A000212,Total non-profit institutions excluding governments,Trade certificate,Wages and salaries,Dollars,millions,40.0,False,False,True,False,False,2
2014,2016A000212,Total non-profit institutions excluding governments,University degree and higher,Wages and salaries,Dollars,millions,324.0,False,False,True,False,False,3
2014,2016A000212,Non-profit institutions serving households (community organizations),High school diploma and less,Wages and salaries,Dollars,millions,75.0,False,False,True,False,False,1
2014,2016A000212,Non-profit institutions serving households (community organizations),Trade certificate,Wages and salaries,Dollars,millions,29.0,False,False,True,False,False,2
2014,2016A000212,Non-profit institutions serving households (community organizations),University degree and higher,Wages and salaries,Dollars,millions,265.0,False,False,True,False,False,3
2014,2016A000212,Business non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,32.0,False,False,True,False,False,1
2014,2016A000212,Business non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,11.0,False,False,True,False,False,2
2014,2016A000212,Business non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,59.0,False,False,True,False,False,3
2014,2016A000212,Government non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,257.0,False,False,True,False,False,1
2014,2016A000212,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,131.0,False,False,True,False,False,2
2014,2016A000212,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,1465.0,False,False,True,False,False,3
2015,2016A000212,Total non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,371.0,False,False,True,False,False,1
2015,2016A000212,Total non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,166.0,False,False,True,False,False,2
2015,2016A000212,Total non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,1850.0,False,False,True,False,False,3
2015,2016A000212,Total non-profit institutions excluding governments,High school diploma and less,Wages and salaries,Dollars,millions,113.0,False,False,True,False,False,1
2015,2016A000212,Total non-profit institutions excluding governments,Trade certificate,Wages and salaries,Dollars,millions,39.0,False,False,True,False,False,2
2015,2016A000212,Total non-profit institutions excluding governments,University degree and higher,Wages and salaries,Dollars,millions,337.0,False,False,True,False,False,3
2015,2016A000212,Non-profit institutions serving households (community organizations),High school diploma and less,Wages and salaries,Dollars,millions,76.0,False,False,True,False,False,1
2015,2016A000212,Non-profit institutions serving households (community organizations),Trade certificate,Wages and salaries,Dollars,millions,27.0,False,False,True,False,False,2
2015,2016A000212,Non-profit institutions serving households (community organizations),University degree and higher,Wages and salaries,Dollars,millions,270.0,False,False,True,False,False,3
2015,2016A000212,Business non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,37.0,False,False,True,False,False,1
2015,2016A000212,Business non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,12.0,False,False,True,False,False,2
2015,2016A000212,Business non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,67.0,False,False,True,False,False,3
2015,2016A000212,Government non-profit institutions,High school diploma and less,Wages and salaries,Dollars,millions,258.0,False,False,True,False,False,1
2015,2016A000212,Government non-profit institutions,Trade certificate,Wages and salaries,Dollars,millions,127.0,False,False,True,False,False,2
2015,2016A000212,Government non-profit institutions,University degree and higher,Wages and salaries,Dollars,millions,1513.0,False,False,True,False,False,3
