REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2013,2016A000011124,Canada,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,37830.0
2013,2016A000011124,Canada,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,35193.0
2013,2016A000011124,Canada,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,38260.0
2013,2016A000011124,Canada,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,31042.0
2013,2016A000011124,Canada,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,10085.0
2013,2016A000011124,Canada,Government non-profit institutions,Male employees,Number of jobs,Jobs,units,413444.0
2013,2016A000011124,Canada,Government non-profit institutions,Female employees,Number of jobs,Jobs,units,1087331.0
2013,2016A000011124,Canada,Government non-profit institutions,Immigrant employees,Number of jobs,Jobs,units,371351.0
2013,2016A000011124,Canada,Government non-profit institutions,Non-immigrant employees,Number of jobs,Jobs,units,1129424.0
2013,2016A000011124,Canada,Government non-profit institutions,Indigenous identity employees,Number of jobs,Jobs,units,53466.0
2013,2016A000011124,Canada,Government non-profit institutions,Non-indigenous identity employees,Number of jobs,Jobs,units,1447309.0
2013,2016A000011124,Canada,Government non-profit institutions,Visible minority,Number of jobs,Jobs,units,359208.0
2013,2016A000011124,Canada,Government non-profit institutions,Not a visible minority,Number of jobs,Jobs,units,1141567.0
2013,2016A000011124,Canada,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,263410.0
2013,2016A000011124,Canada,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,126166.0
2013,2016A000011124,Canada,Government non-profit institutions,College diploma,Number of jobs,Jobs,units,411075.0
2013,2016A000011124,Canada,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,700125.0
2013,2016A000011124,Canada,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,138331.0
2013,2016A000011124,Canada,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,322964.0
2013,2016A000011124,Canada,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,315548.0
2013,2016A000011124,Canada,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,367511.0
2013,2016A000011124,Canada,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,281069.0
2013,2016A000011124,Canada,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,75352.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Male employees,Number of jobs,Jobs,units,12178.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Female employees,Number of jobs,Jobs,units,27748.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Immigrant employees,Number of jobs,Jobs,units,2226.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Non-immigrant employees,Number of jobs,Jobs,units,37701.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Indigenous identity employees,Number of jobs,Jobs,units,2765.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Non-indigenous identity employees,Number of jobs,Jobs,units,37162.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Visible minority,Number of jobs,Jobs,units,4031.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Not a visible minority,Number of jobs,Jobs,units,35896.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,9092.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,3150.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,College diploma,Number of jobs,Jobs,units,12608.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,15076.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,3512.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,7048.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,8627.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,10553.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,8174.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,2012.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Male employees,Number of jobs,Jobs,units,3200.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Female employees,Number of jobs,Jobs,units,4811.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Immigrant employees,Number of jobs,Jobs,units,226.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Non-immigrant employees,Number of jobs,Jobs,units,7785.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Indigenous identity employees,Number of jobs,Jobs,units,529.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Non-indigenous identity employees,Number of jobs,Jobs,units,7482.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Visible minority,Number of jobs,Jobs,units,667.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Not a visible minority,Number of jobs,Jobs,units,7345.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,2726.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,635.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,College diploma,Number of jobs,Jobs,units,2092.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,2559.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,1139.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,1265.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,1437.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,45 to 54 years,Number of jobs,Jobs,units,1757.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,55 to 64 years,Number of jobs,Jobs,units,1761.0
2013,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,65 years old and over,Number of jobs,Jobs,units,653.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Male employees,Number of jobs,Jobs,units,2326.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Female employees,Number of jobs,Jobs,units,3974.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Immigrant employees,Number of jobs,Jobs,units,193.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Non-immigrant employees,Number of jobs,Jobs,units,6107.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Visible minority,Number of jobs,Jobs,units,532.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Not a visible minority,Number of jobs,Jobs,units,5768.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,2067.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,462.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),College diploma,Number of jobs,Jobs,units,1623.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,2147.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),15 to 24 years,Number of jobs,Jobs,units,839.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),25 to 34 years,Number of jobs,Jobs,units,970.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),35 to 44 years,Number of jobs,Jobs,units,1116.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),45 to 54 years,Number of jobs,Jobs,units,1381.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),55 to 64 years,Number of jobs,Jobs,units,1436.0
2013,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),65 years old and over,Number of jobs,Jobs,units,557.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Male employees,Number of jobs,Jobs,units,874.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Female employees,Number of jobs,Jobs,units,837.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Immigrant employees,Number of jobs,Jobs,units,33.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Non-immigrant employees,Number of jobs,Jobs,units,1678.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Visible minority,Number of jobs,Jobs,units,135.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Not a visible minority,Number of jobs,Jobs,units,1577.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,658.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,172.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,College diploma,Number of jobs,Jobs,units,469.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,411.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,300.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,295.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,321.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,376.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,324.0
2013,2016A000210,Newfoundland and Labrador,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,96.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Male employees,Number of jobs,Jobs,units,8978.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Female employees,Number of jobs,Jobs,units,22937.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Immigrant employees,Number of jobs,Jobs,units,2000.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Non-immigrant employees,Number of jobs,Jobs,units,29915.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Indigenous identity employees,Number of jobs,Jobs,units,2235.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Non-indigenous identity employees,Number of jobs,Jobs,units,29680.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Visible minority,Number of jobs,Jobs,units,3364.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Not a visible minority,Number of jobs,Jobs,units,28551.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,6367.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Trade certificate,Number of jobs,Jobs,units,2515.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,College diploma,Number of jobs,Jobs,units,10516.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,University degree and higher,Number of jobs,Jobs,units,12517.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,2373.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,5783.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,7190.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,8796.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,6413.0
2013,2016A000210,Newfoundland and Labrador,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,1359.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,Male employees,Number of jobs,Jobs,units,2905.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,Female employees,Number of jobs,Jobs,units,8608.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,Immigrant employees,Number of jobs,Jobs,units,837.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,Non-immigrant employees,Number of jobs,Jobs,units,10676.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,Indigenous identity employees,Number of jobs,Jobs,units,142.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,Non-indigenous identity employees,Number of jobs,Jobs,units,11371.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,Visible minority,Number of jobs,Jobs,units,648.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,Not a visible minority,Number of jobs,Jobs,units,10865.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,2874.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,Trade certificate,Number of jobs,Jobs,units,684.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,College diploma,Number of jobs,Jobs,units,3748.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,University degree and higher,Number of jobs,Jobs,units,4207.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,1367.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,2045.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,2199.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,2777.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,2404.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,721.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Male employees,Number of jobs,Jobs,units,1097.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Female employees,Number of jobs,Jobs,units,1851.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Immigrant employees,Number of jobs,Jobs,units,194.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Non-immigrant employees,Number of jobs,Jobs,units,2755.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Indigenous identity employees,Number of jobs,Jobs,units,34.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Non-indigenous identity employees,Number of jobs,Jobs,units,2915.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Visible minority,Number of jobs,Jobs,units,134.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Not a visible minority,Number of jobs,Jobs,units,2814.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,High school diploma and less,Number of jobs,Jobs,units,1038.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Trade certificate,Number of jobs,Jobs,units,119.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,College diploma,Number of jobs,Jobs,units,742.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,University degree and higher,Number of jobs,Jobs,units,1048.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,508.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,471.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,478.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,45 to 54 years,Number of jobs,Jobs,units,619.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,55 to 64 years,Number of jobs,Jobs,units,600.0
2013,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,65 years old and over,Number of jobs,Jobs,units,273.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Male employees,Number of jobs,Jobs,units,781.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Female employees,Number of jobs,Jobs,units,1464.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Immigrant employees,Number of jobs,Jobs,units,158.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Non-immigrant employees,Number of jobs,Jobs,units,2087.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Visible minority,Number of jobs,Jobs,units,110.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Not a visible minority,Number of jobs,Jobs,units,2135.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),High school diploma and less,Number of jobs,Jobs,units,751.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Trade certificate,Number of jobs,Jobs,units,85.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),College diploma,Number of jobs,Jobs,units,568.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),University degree and higher,Number of jobs,Jobs,units,841.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),15 to 24 years,Number of jobs,Jobs,units,348.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),25 to 34 years,Number of jobs,Jobs,units,363.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),35 to 44 years,Number of jobs,Jobs,units,369.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),45 to 54 years,Number of jobs,Jobs,units,482.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),55 to 64 years,Number of jobs,Jobs,units,462.0
2013,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),65 years old and over,Number of jobs,Jobs,units,220.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,Male employees,Number of jobs,Jobs,units,315.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,Female employees,Number of jobs,Jobs,units,388.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,Immigrant employees,Number of jobs,Jobs,units,36.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,Non-immigrant employees,Number of jobs,Jobs,units,667.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,Visible minority,Number of jobs,Jobs,units,24.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,Not a visible minority,Number of jobs,Jobs,units,679.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,High school diploma and less,Number of jobs,Jobs,units,287.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,Trade certificate,Number of jobs,Jobs,units,35.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,College diploma,Number of jobs,Jobs,units,174.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,University degree and higher,Number of jobs,Jobs,units,208.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,159.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,108.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,109.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,137.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,137.0
2013,2016A000211,Prince Edward Island,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,53.0
2013,2016A000211,Prince Edward Island,Government non-profit institutions,Male employees,Number of jobs,Jobs,units,1808.0
2013,2016A000211,Prince Edward Island,Government non-profit institutions,Female employees,Number of jobs,Jobs,units,6757.0
