REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2013,2016A000213,New Brunswick,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,19.93
2013,2016A000213,New Brunswick,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,38.2
2013,2016A000213,New Brunswick,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,29.65
2013,2016A000224,Quebec,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,26.87
2013,2016A000224,Quebec,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,27.49
2013,2016A000224,Quebec,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,20.41
2013,2016A000224,Quebec,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,22.42
2013,2016A000224,Quebec,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,19.79
2013,2016A000224,Quebec,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,22.02
2013,2016A000224,Quebec,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,22.33
2013,2016A000224,Quebec,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,23.56
2013,2016A000224,Quebec,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,29.52
2013,2016A000224,Quebec,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,29.88
2013,2016A000235,Ontario,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,29.97
2013,2016A000235,Ontario,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,29.57
2013,2016A000235,Ontario,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,23.56
2013,2016A000235,Ontario,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,24.63
2013,2016A000235,Ontario,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,22.6
2013,2016A000235,Ontario,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,23.8
2013,2016A000235,Ontario,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,26.2
2013,2016A000235,Ontario,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,27.0
2013,2016A000235,Ontario,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,33.72
2013,2016A000235,Ontario,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,32.83
2013,2016A000246,Manitoba,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,24.6
2013,2016A000246,Manitoba,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,25.47
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,18.75
2013,2016A000246,Manitoba,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,21.01
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,18.15
2013,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,20.11
2013,2016A000246,Manitoba,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,22.13
2013,2016A000246,Manitoba,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,25.5
2013,2016A000246,Manitoba,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,26.29
2013,2016A000246,Manitoba,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,27.66
2013,2016A000247,Saskatchewan,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,29.95
2013,2016A000247,Saskatchewan,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,28.34
2013,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,20.81
2013,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,21.48
2013,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,20.17
2013,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,20.7
2013,2016A000247,Saskatchewan,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,23.95
2013,2016A000247,Saskatchewan,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,24.28
2013,2016A000247,Saskatchewan,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,32.09
2013,2016A000247,Saskatchewan,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,30.69
2013,2016A000248,Alberta,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,28.53
2013,2016A000248,Alberta,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,30.27
2013,2016A000248,Alberta,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,23.42
2013,2016A000248,Alberta,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,25.32
2013,2016A000248,Alberta,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,21.62
2013,2016A000248,Alberta,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,23.18
2013,2016A000248,Alberta,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,28.93
2013,2016A000248,Alberta,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,30.98
2013,2016A000248,Alberta,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,30.16
2013,2016A000248,Alberta,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,32.6
2013,2016A000259,British Columbia,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,28.74
2013,2016A000259,British Columbia,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,28.25
2013,2016A000259,British Columbia,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,22.51
2013,2016A000259,British Columbia,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,23.73
2013,2016A000259,British Columbia,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,21.71
2013,2016A000259,British Columbia,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,23.09
2013,2016A000259,British Columbia,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,24.68
2013,2016A000259,British Columbia,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,25.46
2013,2016A000259,British Columbia,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,31.58
2013,2016A000259,British Columbia,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,30.87
2013,2016A000260,Yukon,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,30.95
2013,2016A000260,Yukon,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,32.82
2013,2016A000260,Yukon,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,24.48
2013,2016A000260,Yukon,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,26.51
2013,2016A000260,Yukon,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,37.94
2013,2016A000260,Yukon,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,39.61
2013,2016A000261,Northwest Territories,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,39.26
2013,2016A000261,Northwest Territories,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,41.97
2013,2016A000261,Northwest Territories,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,24.94
2013,2016A000261,Northwest Territories,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,27.78
2013,2016A000261,Northwest Territories,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,25.38
2013,2016A000261,Northwest Territories,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,27.17
2013,2016A000261,Northwest Territories,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,23.28
2013,2016A000261,Northwest Territories,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,30.4
2013,2016A000261,Northwest Territories,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,45.48
2013,2016A000261,Northwest Territories,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,48.83
2013,2016A000262,Nunavut,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,38.57
2013,2016A000262,Nunavut,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,38.25
2013,2016A000262,Nunavut,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,31.52
2013,2016A000262,Nunavut,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,36.21
2013,2016A000262,Nunavut,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,47.52
2013,2016A000262,Nunavut,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,42.49
2014,2016A000011124,Canada,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,29.59
2014,2016A000011124,Canada,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,29.18
2014,2016A000011124,Canada,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,23.21
2014,2016A000011124,Canada,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,24.07
2014,2016A000011124,Canada,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,22.13
2014,2016A000011124,Canada,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,23.11
2014,2016A000011124,Canada,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,26.42
2014,2016A000011124,Canada,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,26.94
2014,2016A000011124,Canada,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,32.5
2014,2016A000011124,Canada,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,31.83
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,38.57
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,28.34
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,19.64
2014,2016A000210,Newfoundland and Labrador,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,20.85
2014,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,18.67
2014,2016A000210,Newfoundland and Labrador,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,19.2
2014,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,25.05
2014,2016A000210,Newfoundland and Labrador,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,26.6
2014,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,40.83
2014,2016A000210,Newfoundland and Labrador,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,30.19
2014,2016A000211,Prince Edward Island,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,26.51
2014,2016A000211,Prince Edward Island,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,24.82
2014,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,13.88
2014,2016A000211,Prince Edward Island,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,17.06
2014,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,13.56
2014,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,16.66
2014,2016A000211,Prince Edward Island,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,15.32
2014,2016A000211,Prince Edward Island,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,18.22
2014,2016A000211,Prince Edward Island,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,29.96
2014,2016A000211,Prince Edward Island,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,27.5
2014,2016A000212,Nova Scotia,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,29.37
2014,2016A000212,Nova Scotia,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,25.97
2014,2016A000212,Nova Scotia,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,19.28
2014,2016A000212,Nova Scotia,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,20.34
2014,2016A000212,Nova Scotia,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,18.93
2014,2016A000212,Nova Scotia,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,19.84
2014,2016A000212,Nova Scotia,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,20.89
2014,2016A000212,Nova Scotia,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,22.44
2014,2016A000212,Nova Scotia,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,31.71
2014,2016A000212,Nova Scotia,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,28.01
2014,2016A000213,New Brunswick,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,34.42
2014,2016A000213,New Brunswick,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,27.69
2014,2016A000213,New Brunswick,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,16.39
2014,2016A000213,New Brunswick,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,18.08
2014,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,15.77
2014,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,17.22
2014,2016A000213,New Brunswick,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,18.54
2014,2016A000213,New Brunswick,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,20.9
2014,2016A000213,New Brunswick,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,39.32
2014,2016A000213,New Brunswick,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,31.36
2014,2016A000224,Quebec,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,27.76
2014,2016A000224,Quebec,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,28.39
2014,2016A000224,Quebec,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,20.93
2014,2016A000224,Quebec,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,23.13
2014,2016A000224,Quebec,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,20.37
2014,2016A000224,Quebec,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,22.76
2014,2016A000224,Quebec,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,22.69
2014,2016A000224,Quebec,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,24.22
2014,2016A000224,Quebec,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,30.58
2014,2016A000224,Quebec,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,30.87
2014,2016A000235,Ontario,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,30.84
2014,2016A000235,Ontario,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,30.38
2014,2016A000235,Ontario,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,24.25
2014,2016A000235,Ontario,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,25.39
2014,2016A000235,Ontario,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,23.1
2014,2016A000235,Ontario,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,24.34
2014,2016A000235,Ontario,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,27.49
2014,2016A000235,Ontario,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,28.4
2014,2016A000235,Ontario,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,34.67
2014,2016A000235,Ontario,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,33.67
2014,2016A000246,Manitoba,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,24.78
2014,2016A000246,Manitoba,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,25.72
2014,2016A000246,Manitoba,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,19.37
2014,2016A000246,Manitoba,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,21.7
2014,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,18.85
2014,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,20.88
2014,2016A000246,Manitoba,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,22.21
2014,2016A000246,Manitoba,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,25.54
2014,2016A000246,Manitoba,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,26.27
2014,2016A000246,Manitoba,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,27.62
2014,2016A000247,Saskatchewan,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,30.39
2014,2016A000247,Saskatchewan,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,29.14
2014,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,20.69
2014,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,21.85
2014,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,19.82
2014,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,20.76
2014,2016A000247,Saskatchewan,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,25.45
2014,2016A000247,Saskatchewan,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,26.14
2014,2016A000247,Saskatchewan,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,32.71
2014,2016A000247,Saskatchewan,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,31.68
2014,2016A000248,Alberta,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,29.2
2014,2016A000248,Alberta,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,31.21
2014,2016A000248,Alberta,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,24.44
2014,2016A000248,Alberta,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,26.45
2014,2016A000248,Alberta,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,22.5
2014,2016A000248,Alberta,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,24.11
2014,2016A000248,Alberta,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,30.61
2014,2016A000248,Alberta,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,32.76
2014,2016A000248,Alberta,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,30.73
2014,2016A000248,Alberta,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,33.51
2014,2016A000259,British Columbia,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,29.42
2014,2016A000259,British Columbia,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,28.91
2014,2016A000259,British Columbia,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,22.78
2014,2016A000259,British Columbia,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,23.99
2014,2016A000259,British Columbia,Non-profit institutions serving households (community organizations),Immigrant employees,Average hourly wage,Dollars,units,22.02
2014,2016A000259,British Columbia,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average hourly wage,Dollars,units,23.39
2014,2016A000259,British Columbia,Business non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,24.83
2014,2016A000259,British Columbia,Business non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,25.61
2014,2016A000259,British Columbia,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,32.46
2014,2016A000259,British Columbia,Government non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,31.81
2014,2016A000260,Yukon,Total non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,31.71
2014,2016A000260,Yukon,Total non-profit institutions,Non-immigrant employees,Average hourly wage,Dollars,units,33.43
2014,2016A000260,Yukon,Total non-profit institutions excluding governments,Immigrant employees,Average hourly wage,Dollars,units,25.57
2014,2016A000260,Yukon,Total non-profit institutions excluding governments,Non-immigrant employees,Average hourly wage,Dollars,units,27.63
2014,2016A000260,Yukon,Government non-profit institutions,Immigrant employees,Average hourly wage,Dollars,units,38.13
